,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.2166,0.09874337,0.7332086861133575,True,2.647411778410818,10.481697268528068,0.9206768029241924,6.27167734391898,0.040936960112303494,0.07038597762584686,0.8124045729637146,0.4010888030706871,0.0,0.0,0.47861544903385655,0.1918346584161884,1.695598919201514,0.32264901247492395,1.0487339121612727,0.8134139031171799
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,0.0041,0.7219534,-0.9734432697296143,False,,,,,,,,,,,,,,,,-0.22120213508605957
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.0141,0.2180256,0.3597588539123535,True,0.1675688775282571,0.622439683930838,0.23221272966520196,5.153601495400247,1.2676548759142556,0.08758818358182907,0.08061043918132782,0.2554322634473388,0.0,0.0,0.2890201726195777,0.2199564229759584,0.26043877692828915,0.7762794589130679,1.6301481784291496,0.3898945450782776
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0072,2.9725754,-8.861249923706055,False,,,,,,,,,,,,,,,,-6.648716449737549
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0851,1.344698,-0.7909986972808838,False,,,,,,,,,,,,,,,,-0.7347773313522339
Hsd11b1,ENSMUSG00000016194,1,193264075,193221634,-,-0.1158,0.37432754,-0.5707111358642578,False,,,,,,,,,,,,,,,,-0.4697357416152954
Cr1l,ENSMUSG00000016481,1,195131586,195097382,-,-0.1201,0.30132765,-1.0048863887786865,False,,,,,,,,,,,,,,,,-0.0980299711227417
Tcea1,ENSMUSG00000033813,1,4897909,4857814,+,0.0878,0.31012633,-0.4665517807006836,False,,,,,,,,,,,,,,,,-0.11502110958099365
Atp6v1h,ENSMUSG00000033793,1,5162529,5070018,+,0.0176,0.6920472,-0.956845760345459,False,,,,,,,,,,,,,,,,-0.5001375675201416
Rb1cc1,ENSMUSG00000025907,1,6276648,6206197,+,-0.0866,1.3758425,-0.40862059593200684,False,,,,,,,,,,,,,,,,-0.3937441110610962
Pcmtd1,ENSMUSG00000051285,1,7173628,7088920,+,-0.0397,1.2408677,-0.8156723976135254,False,,,,,,,,,,,,,,,,-0.7066031694412231
Sgk3,ENSMUSG00000025915,1,9900845,9798107,+,-0.0395,1.8144951,-0.1006845235824585,False,,,,,,,,,,,,,,,,0.10267400741577148
Cspp1,ENSMUSG00000056763,1,10136768,10037987,+,-0.0096,1.5107148,-0.8412317037582397,False,,,,,,,,,,,,,,,,-0.7647594213485718
Terf1,ENSMUSG00000025925,1,15844052,15805646,+,0.0262,1.0157213,-0.431465744972229,False,,,,,,,,,,,,,,,,-0.4267362356185913
Lmbrd1,ENSMUSG00000073725,1,24766301,24678630,+,-0.0818,1.3125856,-0.23911094665527344,False,,,,,,,,,,,,,,,,0.15157705545425415
Ptpn18,ENSMUSG00000026126,1,34475733,34459762,+,-0.0367,0.033715207,-1.0942513942718506,False,,,,,,,,,,,,,,,,-0.09732842445373535
Plekhb2,ENSMUSG00000026123,1,34879580,34849976,+,-0.0282,2.5332084,-0.5941181182861328,False,,,,,,,,,,,,,,,,-0.5608203411102295
Cox5b,ENSMUSG00000061518,1,36693681,36691449,+,0.4828,0.022769162,-3.3896007537841797,False,,,,,,,,,,,,,,,,-0.013057947158813477
Zap70,ENSMUSG00000026117,1,36782818,36761798,+,0.03,0.23463005,-2.1049206256866455,False,,,,,,,,,,,,,,,,-0.14383327960968018
Inpp4a,ENSMUSG00000026113,1,37410736,37299865,+,0.0001,1.3917837,-0.3891397714614868,False,,,,,,,,,,,,,,,,-0.26704180240631104
Mrpl30,ENSMUSG00000026087,1,37898535,37890477,+,0.0158,0.027076287,-2.3279809951782227,False,,,,,,,,,,,,,,,,0.0009770989418029785
Eif5b,ENSMUSG00000026083,1,38055579,37998010,+,-0.0764,0.18237603,-0.2498418092727661,False,,,,,,,,,,,,,,,,0.021661818027496338
Rpl31,ENSMUSG00000073702,1,39371911,39367842,+,-0.0072,0.004480975,-0.8955510854721069,False,,,,,,,,,,,,,,,,0.09161269664764404
Cnot11,ENSMUSG00000003135,1,39546889,39534992,+,0.0231,1.6062888,-0.5213239192962646,False,,,,,,,,,,,,,,,,-0.4445343017578125
Map4k4,ENSMUSG00000026074,1,40026310,39900913,+,-0.0875,1.5354186,-1.047429084777832,False,,,,,,,,,,,,,,,,-1.023554801940918
Il18r1,ENSMUSG00000026070,1,40500854,40465552,+,-0.0608,5.768652,0.2997530698776245,True,0.17365156181545807,0.07234077215857006,0.21742751185039272,12.997009366564244,2.219938133955002,0.5824616551399231,0.12397333979606628,0.29591065384791904,0.0,0.0,0.14253717776595665,1.8941901487322577,0.395202761740777,0.6437821222188559,2.9422380067180227,0.32082873582839966
Il18rap,ENSMUSG00000026068,1,40551705,40515362,+,0.0271,1.1581589,0.5422821342945099,True,0.5223305348038908,0.3931077165843224,0.5485737076350377,9.614867411375922,0.7841401121020317,0.3814030885696411,0.22982239723205566,0.28504083863790564,0.0,0.0,0.3687773580664163,1.141663170640257,0.716243884686766,0.6595283641225066,1.4598467736136034,0.5670415163040161
Mrps9,ENSMUSG00000060679,1,42905683,42851233,+,0.0591,0.31988737,-1.8632698059082031,False,,,,,,,,,,,,,,,,-0.12505638599395752
Nck2,ENSMUSG00000066877,1,43570515,43444579,+,-0.0036,4.9511337,-2.176091194152832,False,,,,,,,,,,,,,,,,-2.081467866897583
Tpp2,ENSMUSG00000041763,1,44003000,43933647,+,0.0819,0.73236436,-0.9149724245071411,False,,,,,,,,,,,,,,,,-0.9040039777755737
Wdr75,ENSMUSG00000025995,1,45823619,45795166,+,-0.0084,0.6542045,-0.5214055776596069,False,,,,,,,,,,,,,,,,-0.31461310386657715
Stat4,ENSMUSG00000062939,1,52107189,51987148,+,0.045,2.8171947,-0.4349944591522217,False,,,,,,,,,,,,,,,,-0.42277801036834717
Stat1,ENSMUSG00000026104,1,52161865,52119440,+,-0.1284,0.86445713,-0.2785320281982422,False,,,,,,,,,,,,,,,,0.017482340335845947
Nemp2,ENSMUSG00000043015,1,52651919,52630703,+,-0.0169,1.3397266,-1.5605676174163818,False,,,,,,,,,,,,,,,,-0.41175591945648193
Hibch,ENSMUSG00000041426,1,52920986,52844929,+,0.0063,0.6839689,-0.8876763582229614,False,,,,,,,,,,,,,,,,-0.30353760719299316
Coq10b,ENSMUSG00000025981,1,55072702,55052770,+,0.0951,0.61678565,-0.6079846620559692,False,,,,,,,,,,,,,,,,-0.6006698608398438
Hspe1,ENSMUSG00000073676,1,55091307,55088132,+,0.0284,0.02009427,-3.2953500747680664,False,,,,,,,,,,,,,,,,0.09462547302246094
Mob4,ENSMUSG00000025979,1,55154899,55131231,+,0.0348,0.74796516,-0.7700790166854858,False,,,,,,,,,,,,,,,,-0.5120368003845215
Sgo2a,ENSMUSG00000026039,1,58025899,57995971,+,0.1746,0.07311464,0.39088892936706543,True,0.34748435398895394,5.2388455398184375,0.33522074346492003,5.024610567054296,0.12186083629727364,0.019774913787841797,0.24314138293266296,0.2977757344431269,0.0,0.0,0.38975607324075984,0.0600759157086389,0.5656081382185221,0.5099391476357804,2.049818764826884,0.4934963583946228
Bzw1,ENSMUSG00000051223,1,58407353,58392898,+,0.1225,0.34193474,-0.8684144020080566,False,,,,,,,,,,,,,,,,0.0023769140243530273
Ndufb3,ENSMUSG00000026032,1,58595964,58586384,+,0.0991,0.05410292,-4.374632358551025,False,,,,,,,,,,,,,,,,-0.10180103778839111
Cflar,ENSMUSG00000026031,1,58758884,58711508,+,-0.063,0.9248444,-0.7021814584732056,False,,,,,,,,,,,,,,,,-0.650896430015564
Casp8,ENSMUSG00000026029,1,58847503,58795374,+,0.0102,0.70883554,-2.73245906829834,False,,,,,,,,,,,,,,,,-0.22528409957885742
Nop58,ENSMUSG00000026020,1,59719044,59684971,+,0.0725,0.5702552,0.33340340852737427,True,0.10852902318030563,0.39357112037416264,0.16384963527858634,17.61215388959088,0.6921070717275142,0.08841210603713989,0.17213422060012817,0.2645652077390614,0.0,0.0,0.218250151295245,0.2821124189201712,0.5485728297318364,0.7854700853624691,4.699545614827866,0.34708940982818604
Fam117b,ENSMUSG00000041040,1,59985346,59913006,+,0.0342,3.8200994,-1.0409092903137207,False,,,,,,,,,,,,,,,,-0.9755086898803711
Nbeal1,ENSMUSG00000073664,1,60338328,60180599,+,-0.0678,2.2607002,-0.8125083446502686,False,,,,,,,,,,,,,,,,-0.8111062049865723
Cyp20a1,ENSMUSG00000049439,1,60388060,60343323,+,-0.0004,0.46334198,-0.47903192043304443,False,,,,,,,,,,,,,,,,-0.031096577644348145
Cd28,ENSMUSG00000026012,1,60773359,60716800,+,-0.1639,0.4851205,-0.6068803071975708,False,,,,,,,,,,,,,,,,-0.21999526023864746
Ctla4,ENSMUSG00000026011,1,60915832,60887000,+,-0.0513,7.939227,0.6217669248580933,True,0.08462409643015685,0.03479643645515541,0.1834512608589831,20.775540254337855,2.927249622344971,0.617903470993042,0.09498901665210724,0.38490655011329244,0.0,0.0,0.07104342536130843,1.7053327014951056,0.23370060112712712,0.3718200035131053,4.417921405407527,0.6273916661739349
Icos,ENSMUSG00000026009,1,61000320,60977927,+,-0.0378,1.0060159,-0.26783132553100586,False,,,,,,,,,,,,,,,,-0.19608616828918457
Eef1b2,ENSMUSG00000025967,1,63180486,63176825,+,-0.0456,0.017919818,-0.1305171251296997,False,,,,,,,,,,,,,,,,0.007590889930725098
Creb1,ENSMUSG00000025958,1,64604548,64532645,+,-0.0328,0.68199974,-0.8287558555603027,False,,,,,,,,,,,,,,,,-0.8279045820236206
Rpe,ENSMUSG00000026005,1,66719805,66700831,+,0.0845,0.29482925,-0.7809133529663086,False,,,,,,,,,,,,,,,,-0.159346342086792
Xrcc5,ENSMUSG00000026187,1,72394952,72307421,+,-0.0417,0.6197661,-0.4672621488571167,False,,,,,,,,,,,,,,,,-0.36547350883483887
Rpl37a,ENSMUSG00000046330,1,72713813,72711290,+,-0.1578,0.0070683425,-2.142771005630493,False,,,,,,,,,,,,,,,,-0.47299933433532715
Arpc2,ENSMUSG00000006304,1,74268209,74236084,+,0.3953,0.13466397,-1.519787073135376,False,,,,,,,,,,,,,,,,-0.08648085594177246
Cnot9,ENSMUSG00000026174,1,74530842,74506058,+,-0.0042,0.7732689,-0.8867608308792114,False,,,,,,,,,,,,,,,,0.16233539581298828
Stk16,ENSMUSG00000026201,1,75215606,75210838,+,0.0741,0.59419024,-0.7639559507369995,False,,,,,,,,,,,,,,,,-0.09542346000671387
Mff,ENSMUSG00000026150,1,82752394,82724890,+,0.0633,0.1732961,-3.4004874229431152,False,,,,,,,,,,,,,,,,-0.06396567821502686
Agfg1,ENSMUSG00000026159,1,82901182,82839483,+,-0.0408,1.3619336,-1.8135404586791992,False,,,,,,,,,,,,,,,,-0.1630992889404297
Sp140,ENSMUSG00000070031,1,85645037,85600378,+,0.049,0.50243235,-0.5158787965774536,False,,,,,,,,,,,,,,,,-0.039620280265808105
Sp100,ENSMUSG00000026222,1,85709998,85649988,+,-0.0046,1.4635863,-0.47235941886901855,False,,,,,,,,,,,,,,,,-0.12833738327026367
Cab39,ENSMUSG00000036707,1,85851576,85793441,+,0.0296,1.0437765,-1.3124594688415527,False,,,,,,,,,,,,,,,,-0.33716249465942383
Psmd1,ENSMUSG00000026229,1,86139151,86064387,+,0.1362,0.5134283,-0.7706247568130493,False,,,,,,,,,,,,,,,,-0.5803231000900269
Ptma,ENSMUSG00000026238,1,86530712,86526726,+,0.596,0.010544645,-0.6427762508392334,False,,,,,,,,,,,,,,,,0.29873478412628174
Dis3l2,ENSMUSG00000053333,1,87050095,86703808,+,0.0385,5.842741,-2.1599042415618896,False,,,,,,,,,,,,,,,,-2.1267426013946533
Eif4e2,ENSMUSG00000026254,1,87240488,87213914,+,0.1428,0.26575842,-4.423450946807861,False,,,,,,,,,,,,,,,,-0.09985935688018799
Gigyf2,ENSMUSG00000048000,1,87450796,87326998,+,-0.0365,1.5892284,-1.4534006118774414,False,,,,,,,,,,,,,,,,-1.3901383876800537
Inpp5d,ENSMUSG00000026288,1,87720507,87620312,+,-0.0308,4.2396255,-0.9656867980957031,False,,,,,,,,,,,,,,,,-0.7088348865509033
Atg16l1,ENSMUSG00000026289,1,87792428,87755870,+,-0.0177,1.859842,-3.1904187202453613,False,,,,,,,,,,,,,,,,-2.880859136581421
Dgkd,ENSMUSG00000070738,1,87945180,87853287,+,-0.0241,8.708102,-3.650132179260254,False,,,,,,,,,,,,,,,,-3.5609941482543945
Cops8,ENSMUSG00000034432,1,90613341,90602981,+,-0.0388,0.90363485,-1.6153547763824463,False,,,,,,,,,,,,,,,,-1.5330851078033447
Lrrfip1,ENSMUSG00000026305,1,91128944,90998737,+,0.0082,2.2861009,-1.0008037090301514,False,,,,,,,,,,,,,,,,-0.8905141353607178
Ramp1,ENSMUSG00000034353,1,91225196,91179822,+,-0.1866,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Ube2f,ENSMUSG00000034343,1,91290337,91250304,+,0.0209,0.66357416,-2.6280903816223145,False,,,,,,,,,,,,,,,,0.008406877517700195
Ppp1r7,ENSMUSG00000026275,1,93373489,93342854,+,0.0763,0.3598262,-1.029494047164917,False,,,,,,,,,,,,,,,,0.12578654289245605
Atg4b,ENSMUSG00000026280,1,93790610,93751500,+,-0.0418,0.58864105,-0.37213897705078125,False,,,,,,,,,,,,,,,,0.004870355129241943
2310035C23Rik,ENSMUSG00000026319,1,105755191,105663861,+,-0.0174,2.1337004,-1.9416546821594238,False,,,,,,,,,,,,,,,,-1.5480542182922363
Nifk,ENSMUSG00000026377,1,118333822,118321839,+,0.0118,0.26149938,-0.892731785774231,False,,,,,,,,,,,,,,,,0.04990041255950928
Clasp1,ENSMUSG00000064302,1,118612678,118389058,+,-0.0092,3.4274561,-0.7329158782958984,False,,,,,,,,,,,,,,,,-0.7243520021438599
Mgat5,ENSMUSG00000036155,1,127488336,127205015,+,-0.0439,1.7722684,-2.23075795173645,False,,,,,,,,,,,,,,,,-2.09240460395813
Ccnt2,ENSMUSG00000026349,1,127808061,127774164,+,-0.0887,1.2149839,-1.8977220058441162,False,,,,,,,,,,,,,,,,-0.5851421356201172
Rab3gap1,ENSMUSG00000036104,1,127943868,127868773,+,-0.0209,2.2621498,-1.0765058994293213,False,,,,,,,,,,,,,,,,-0.966117262840271
R3hdm1,ENSMUSG00000056211,1,128237736,128103301,+,-0.021,1.9381361,-1.5455753803253174,False,,,,,,,,,,,,,,,,-1.5098764896392822
Ubxn4,ENSMUSG00000026353,1,128279378,128243964,+,-0.0217,0.51765305,-1.2800748348236084,False,,,,,,,,,,,,,,,,-0.17483854293823242
Eif2d,ENSMUSG00000026427,1,131187658,131153181,+,0.0993,1.8817213,-0.8216679096221924,False,,,,,,,,,,,,,,,,-0.820407509803772
Ctse,ENSMUSG00000004552,1,131675505,131638306,+,-0.0463,4.556289,-3.276031017303467,False,,,,,,,,,,,,,,,,-2.9631311893463135
Nucks1,ENSMUSG00000026434,1,131936321,131910534,+,0.2614,0.05710541,0.1551395058631897,True,0.8218952763658582,4.950770925512953,0.2673654813526376,12.463983889609196,0.08989044919610023,0.057478465139865875,0.8920019865036011,0.31828360117499055,0.0,0.0,0.4701420197250591,0.16305947331983928,2.2848780401821793,0.5088281935620488,2.881847473429689,0.1717429757118225
Elk4,ENSMUSG00000026436,1,132032612,132007607,+,-0.1027,0.7726747,-0.6903473138809204,False,,,,,,,,,,,,,,,,-0.048130035400390625
Chit1,ENSMUSG00000026450,1,134151540,134111242,+,-0.0192,2.0521681,-0.3193598985671997,False,,,,,,,,,,,,,,,,-0.19346046447753906
Adipor1,ENSMUSG00000026457,1,134433351,134415378,+,0.072,0.1553442,-0.61293625831604,False,,,,,,,,,,,,,,,,0.12016075849533081
Klhl12,ENSMUSG00000026455,1,134491018,134455531,+,-0.0089,3.0245247,-1.0816385746002197,False,,,,,,,,,,,,,,,,-1.081007719039917
Rabif,ENSMUSG00000042229,1,134508774,134494648,+,0.0124,1.3214751,-1.024052619934082,False,,,,,,,,,,,,,,,,-0.8373525142669678
Kdm5b,ENSMUSG00000042207,1,134635285,134560171,+,-0.068,0.84933585,0.3985089063644409,True,0.07211174117335584,0.22368246086922758,0.2740033228172194,11.887832458606319,2.1686064872145656,0.1037481427192688,0.07283780723810196,0.27287216302689643,0.0,0.0,0.19443128800726672,0.32760881204949377,0.16874834544282277,0.6030682022583107,2.6902821310640737,0.3986743092536926
Ptpn7,ENSMUSG00000031506,1,135145317,135132700,+,0.0765,0.13087094,-1.1744260787963867,False,,,,,,,,,,,,,,,,-0.14901220798492432
Arl8a,ENSMUSG00000026426,1,135156269,135146824,+,-0.0147,0.31472725,-0.4028036594390869,False,,,,,,,,,,,,,,,,0.009678125381469727
Csrp1,ENSMUSG00000026421,1,135752232,135720061,+,0.1853,0.188515,-0.23411273956298828,False,,,,,,,,,,,,,,,,-0.10650968551635742
Kif21b,ENSMUSG00000041642,1,136177998,136131389,+,-0.0732,0.43160176,-0.6467990875244141,False,,,,,,,,,,,,,,,,0.16405898332595825
Kif14,ENSMUSG00000041498,1,136531511,136466343,+,0.0559,0.90268207,0.5179215669631958,True,0.08321678893632635,0.3550218235073989,0.3341587826626371,8.315095325982071,1.8603508532047273,0.09096372872591019,0.07089921087026596,0.32076480318551603,0.0,0.0,0.13376031913931186,0.19317826271892274,0.16395065117755842,0.4427900758993045,1.9758801740230132,0.6113825142383575
Gm19705,ENSMUSG00000097113,1,136690804,136670769,+,-0.0957,0.53652734,0.6303626894950867,True,0.1722753560871255,0.9184514589060421,0.48730444426259434,6.646222474547967,0.32165790125727656,0.05146440863609314,0.08119864761829376,0.2503780632153268,0.0,0.0,0.44831831509391484,0.16402305929135938,0.20948674703209563,0.710118068532032,1.636049031967959,0.6756524741649628
Dennd1b,ENSMUSG00000056268,1,139178960,138963435,+,-0.018,5.700394,-2.5660743713378906,False,,,,,,,,,,,,,,,,-2.4962449073791504
Glrx2,ENSMUSG00000018196,1,143749676,143716338,+,0.0578,0.12831336,-2.9805967807769775,False,,,,,,,,,,,,,,,,0.03505980968475342
Uchl5,ENSMUSG00000018189,1,143807466,143777272,+,0.0911,0.49555406,-0.39137256145477295,False,,,,,,,,,,,,,,,,0.25853651762008667
Tpr,ENSMUSG00000006005,1,150449935,150392838,+,-0.03,0.2482643,-0.5618023872375488,False,,,,,,,,,,,,,,,,-0.45498013496398926
Trmt1l,ENSMUSG00000053286,1,151458161,151428542,+,-0.0355,0.6500201,-0.4229933023452759,False,,,,,,,,,,,,,,,,-0.422732949256897
Fam129a,ENSMUSG00000026483,1,151721939,151571186,+,0.0706,0.82402277,-0.10934484004974365,False,,,,,,,,,,,,,,,,-0.1093299388885498
Arpc5,ENSMUSG00000008475,1,152775597,152766542,+,0.3529,0.029394988,-2.3354125022888184,False,,,,,,,,,,,,,,,,-0.22781097888946533
Rnasel,ENSMUSG00000066800,1,153764221,153749426,+,-0.0475,0.69161165,-0.11213803291320801,False,,,,,,,,,,,,,,,,0.015913665294647217
Glul,ENSMUSG00000026473,1,153909723,153899944,+,-0.0299,0.32118088,-0.2492685317993164,False,,,,,,,,,,,,,,,,-0.18770599365234375
Acbd6,ENSMUSG00000033701,1,155691330,155558120,+,0.0611,0.488951,-0.8842533826828003,False,,,,,,,,,,,,,,,,-0.6277033090591431
Tor1aip2,ENSMUSG00000050565,1,156068861,156035403,+,-0.093,4.21382,-4.039503574371338,False,,,,,,,,,,,,,,,,-3.551474094390869
Abl2,ENSMUSG00000026596,1,156649568,156558786,+,-0.0595,2.3747556,-1.9039790630340576,False,,,,,,,,,,,,,,,,-1.8624331951141357
Cop1,ENSMUSG00000040782,1,159347640,159232320,+,-0.0332,1.046517,-1.461151361465454,False,,,,,,,,,,,,,,,,-1.2204997539520264
4930523C07Rik,ENSMUSG00000090394,1,160080208,160044382,+,-0.1269,1.0098165,-1.3493759632110596,False,,,,,,,,,,,,,,,,-0.8459610939025879
Rc3h1,ENSMUSG00000040423,1,160974978,160906418,+,-0.0602,2.6215713,-2.890542984008789,False,,,,,,,,,,,,,,,,-2.4840023517608643
Vamp4,ENSMUSG00000026696,1,162599084,162570515,+,-0.0275,3.797019,-0.9601901769638062,False,,,,,,,,,,,,,,,,-0.9377835988998413
Sell,ENSMUSG00000026581,1,164084181,164061982,+,-0.3107,0.0666089,0.6837586462497711,True,2.418268294294717,17.69904277254706,1.4704861312539523,13.138551363512054,0.054619279224425554,0.0437215156853199,0.6770707368850708,1.1530464057599237,0.0,0.0,0.47406614524096036,0.10870771167919126,1.546675275979114,0.035254933817843295,0.8332968758489565,0.7637111395597458
Mpc2,ENSMUSG00000026568,1,165481214,165460637,+,0.036,0.11002463,-3.1429266929626465,False,,,,,,,,,,,,,,,,-0.05127739906311035
Cd247,ENSMUSG00000005763,1,165877277,165788681,+,-0.0611,26.471373,-21.339208602905273,False,,,,,,,,,,,,,,,,-19.036113739013672
Tmco1,ENSMUSG00000052428,1,167333978,167308378,+,0.0357,0.93149304,-0.5683292150497437,False,,,,,,,,,,,,,,,,-0.5514233112335205
Aldh9a1,ENSMUSG00000026687,1,167368532,167349991,+,0.1053,0.22621591,-0.41376781463623047,False,,,,,,,,,,,,,,,,-0.05554962158203125
Pfdn2,ENSMUSG00000006412,1,171359254,171345670,+,0.0548,0.0743925,-1.8052375316619873,False,,,,,,,,,,,,,,,,-0.10138142108917236
Arhgap30,ENSMUSG00000048865,1,171410298,171388954,+,-0.1155,0.32396078,-0.17545795440673828,False,,,,,,,,,,,,,,,,0.016601622104644775
Cd48,ENSMUSG00000015355,1,171705258,171682009,+,-0.0628,0.054987453,-0.27381813526153564,False,,,,,,,,,,,,,,,,0.18458575010299683
Slamf1,ENSMUSG00000015316,1,171801184,171767127,+,0.0008,0.77316165,-0.9933260679244995,False,,,,,,,,,,,,,,,,-0.9692047834396362
Cd84,ENSMUSG00000038147,1,171890718,171839697,+,-0.1012,1.1439286,-0.6984380483627319,False,,,,,,,,,,,,,,,,-0.6849464178085327
Slamf6,ENSMUSG00000015314,1,171953170,171917515,+,-0.0984,0.62101007,0.25656139850616455,True,0.15392839160327307,0.32473818937144266,0.24360567342991646,12.763618692705409,1.6032782506942747,0.129434734582901,0.13986697793006897,0.21000622155184065,0.0,0.0,0.4669432046368959,0.3925873682009459,0.46619631619802837,0.9845444307295425,2.567004896271623,0.2809312343597412
Copa,ENSMUSG00000026553,1,172122330,172082529,+,0.0777,0.51327467,-0.984229326248169,False,,,,,,,,,,,,,,,,-0.7146824598312378
Tagln2,ENSMUSG00000026547,1,172507380,172500047,+,0.3696,0.05315143,-1.954157829284668,False,,,,,,,,,,,,,,,,0.09548163414001465
Aim2,ENSMUSG00000037860,1,173466040,173350879,+,-0.0358,4.169654,-0.6414498090744019,False,,,,,,,,,,,,,,,,-0.2459195852279663
Ifi209,ENSMUSG00000043263,1,173647928,173630917,+,0.0066,0.1965022,-2.2789950370788574,False,,,,,,,,,,,,,,,,0.04690420627593994
Ifi208,ENSMUSG00000066677,1,173698395,173673675,+,-0.0981,0.16853108,-0.21566200256347656,False,,,,,,,,,,,,,,,,0.03363049030303955
Sdccag8,ENSMUSG00000026504,1,177020437,176814660,+,0.0233,2.0653496,-1.7811036109924316,False,,,,,,,,,,,,,,,,-1.534834861755371
Desi2,ENSMUSG00000026502,1,178257301,178187417,+,0.052,0.73386896,-0.6046203374862671,False,,,,,,,,,,,,,,,,-0.5925037860870361
Cox20,ENSMUSG00000026500,1,178322693,178319130,+,0.132,0.07048254,-2.2964656352996826,False,,,,,,,,,,,,,,,,0.054403841495513916
Itpkb,ENSMUSG00000038855,1,180424802,180330485,+,-0.0799,5.1430683,-2.5217878818511963,False,,,,,,,,,,,,,,,,-2.1150283813476562
Parp1,ENSMUSG00000026496,1,180601254,180568924,+,0.0272,0.8919039,-0.739574670791626,False,,,,,,,,,,,,,,,,-0.045456767082214355
Lin9,ENSMUSG00000058729,1,180690694,180641150,+,0.0378,1.2288395,-0.11171102523803711,False,,,,,,,,,,,,,,,,0.22106075286865234
Acbd3,ENSMUSG00000026499,1,180754204,180726043,+,0.0295,0.13455203,-0.22373676300048828,False,,,,,,,,,,,,,,,,-0.21620821952819824
Sde2,ENSMUSG00000038806,1,180868113,180851127,+,-0.0118,0.47806165,-2.1214637756347656,False,,,,,,,,,,,,,,,,-0.2592655420303345
Cnih4,ENSMUSG00000062169,1,181168994,181144693,+,0.0274,0.09854236,0.10772526264190674,True,0.2342679872140787,3.934933073697418,0.2661190271131925,11.27060126499708,0.12158121309346621,0.016968391835689545,0.1850777119398117,0.1937650734963816,0.0,0.0,0.31937005035508703,0.05625248270418577,0.5168041981242855,0.9847627039765787,2.5483510691171394,0.16214662790298462
