,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Scg5,ENSMUSG00000023236,Gene Expression,11,True,0.013263002,0.8178473,1.1667917
Aqr,ENSMUSG00000040383,Gene Expression,654,True,0.407399,0.53971314,0.4065721
Zfp770,ENSMUSG00000040321,Gene Expression,79,True,0.044771675,0.45566475,0.20336905
Dph6,ENSMUSG00000057147,Gene Expression,174,True,0.10698409,0.4556612,0.20335962
Rasgrp1,ENSMUSG00000027347,Gene Expression,673,True,0.4731058,0.7108613,0.99439234
Bmf,ENSMUSG00000040093,Gene Expression,24,True,0.020854458,0.8504386,1.253486
Plcb2,ENSMUSG00000040061,Gene Expression,115,True,0.089101486,0.64626676,0.71037936
Knstrn,ENSMUSG00000027331,Gene Expression,524,True,0.3299435,0.5427685,0.41706586
Ivd,ENSMUSG00000027332,Gene Expression,118,True,0.08243628,0.46069658,0.21675394
Rpusd2,ENSMUSG00000027324,Gene Expression,20,True,0.012655631,0.8550388,1.2657229
Knl1,ENSMUSG00000027326,Gene Expression,330,True,0.1869157,0.45880967,0.21173468
Ino80,ENSMUSG00000034154,Gene Expression,264,True,0.17426042,0.5113258,0.35143
Nusap1,ENSMUSG00000027306,Gene Expression,346,True,0.4293276,1.4190024,3.4265516
Ndufaf1,ENSMUSG00000027305,Gene Expression,200,True,0.11317634,0.6053584,0.60156125
Mga,ENSMUSG00000033943,Gene Expression,285,True,0.1916759,0.76182365,1.0177661
Mapkbp1,ENSMUSG00000033902,Gene Expression,31,True,0.018727023,0.50245297,0.3278279
Tmem87a,ENSMUSG00000033808,Gene Expression,168,True,0.0921953,0.48529264,0.28218064
Snap23,ENSMUSG00000027287,Gene Expression,295,True,0.17915204,0.46849868,0.2375079
Pdia3,ENSMUSG00000027248,Gene Expression,1423,True,1.205614,0.6976216,0.36026388
Spg11,ENSMUSG00000033396,Gene Expression,102,True,0.058351822,0.6892432,0.8246987
Shf,ENSMUSG00000033256,Gene Expression,18,True,0.016701978,0.696623,0.8443294
Slc28a2,ENSMUSG00000027219,Gene Expression,272,True,0.16706374,0.47298762,0.2494487
Gm14085,ENSMUSG00000079071,Gene Expression,66,True,0.061950218,0.60546863,0.60185444
AA467197,ENSMUSG00000033213,Gene Expression,402,True,0.3408283,0.9444469,1.7966582
Bloc1s6os,ENSMUSG00000085633,Gene Expression,58,True,0.03774167,0.64140356,0.697443
Sqor,ENSMUSG00000005803,Gene Expression,20,True,0.01813558,0.5679752,0.5021202
Slc24a5,ENSMUSG00000035183,Gene Expression,198,True,0.10144161,0.6372395,0.68636644
Dut,ENSMUSG00000027203,Gene Expression,960,True,1.0140254,1.2537311,0.9285909
Cep152,ENSMUSG00000068394,Gene Expression,91,True,0.04807584,1.057898,1.805338
Hdc,ENSMUSG00000027360,Gene Expression,16,True,0.016191084,1.2363117,2.2799268
Ap4e1,ENSMUSG00000001998,Gene Expression,61,True,0.032770786,0.4957392,0.30996895
Tmem127,ENSMUSG00000034850,Gene Expression,214,True,0.13056038,0.69537365,0.841006
Dusp2,ENSMUSG00000027368,Gene Expression,1141,True,1.0150225,1.101495,0.7155062
Fahd2a,ENSMUSG00000027371,Gene Expression,169,True,0.10182284,0.7073936,0.8729796
1500011K16Rik,ENSMUSG00000051319,Gene Expression,363,True,0.25378457,0.51643634,0.36502433
Acoxl,ENSMUSG00000027380,Gene Expression,43,True,0.031789687,0.6429352,0.7015173
Bcl2l11,ENSMUSG00000027381,Gene Expression,226,True,0.1546077,0.46721116,0.23408303
Anapc1,ENSMUSG00000014355,Gene Expression,409,True,0.22140919,0.46478096,0.22761858
Tmem87b,ENSMUSG00000014353,Gene Expression,98,True,0.06562036,0.45572728,0.20353538
Zc3h6,ENSMUSG00000042851,Gene Expression,194,True,0.1478427,0.6196456,0.6395658
Polr1b,ENSMUSG00000027395,Gene Expression,68,True,0.0421217,0.50607663,0.337467
Slc20a1,ENSMUSG00000027397,Gene Expression,448,True,0.26417163,0.46734846,0.23444825
Il1b,ENSMUSG00000027398,Gene Expression,5,True,0.089030735,4.320634,10.484368
Fastkd5,ENSMUSG00000079043,Gene Expression,47,True,0.025024874,0.469406,0.23992144
Atrn,ENSMUSG00000027312,Gene Expression,105,True,0.059608698,0.57505524,0.52095336
Cenpb,ENSMUSG00000068267,Gene Expression,331,True,0.18775457,0.5420057,0.43304008
Cdc25b,ENSMUSG00000027330,Gene Expression,624,True,0.42779142,0.6392325,0.7483782
Smox,ENSMUSG00000027333,Gene Expression,71,True,0.043727174,0.49906182,0.3188073
Rassf2,ENSMUSG00000027339,Gene Expression,399,True,0.28271228,0.59465015,0.59525704
Pcna,ENSMUSG00000027342,Gene Expression,982,True,0.96005493,1.2169278,0.8770773
1700026D11Rik,ENSMUSG00000086379,Gene Expression,21,True,0.013959482,0.47548512,0.25609216
Gpcpd1,ENSMUSG00000027346,Gene Expression,516,True,0.3553558,0.60807794,0.6413757
1110034G24Rik,ENSMUSG00000044991,Gene Expression,325,True,0.22174668,0.6121302,0.61957455
Esf1,ENSMUSG00000045624,Gene Expression,617,True,0.38392776,0.507784,0.2969093
Rbbp9,ENSMUSG00000027428,Gene Expression,37,True,0.028014902,0.522106,0.38010588
Cst3,ENSMUSG00000027447,Gene Expression,1178,True,0.830646,1.5831243,1.3896421
Zfp120,ENSMUSG00000068134,Gene Expression,150,True,0.10431057,0.6733423,0.78240156
Zfp937,ENSMUSG00000060336,Gene Expression,21,True,0.016367387,0.5233881,0.3835163
Zfp442,ENSMUSG00000068130,Gene Expression,20,True,0.016063042,0.7388377,0.9566225
Acss1,ENSMUSG00000027452,Gene Expression,164,True,0.11465491,0.5800495,0.5342384
Tpx2,ENSMUSG00000027469,Gene Expression,392,True,0.34124088,0.8703869,1.5422939
Hck,ENSMUSG00000003283,Gene Expression,8,True,0.013311339,1.715297,3.5540502
Pofut1,ENSMUSG00000046020,Gene Expression,132,True,0.0782439,0.5264977,0.3917881
Nol4l,ENSMUSG00000061411,Gene Expression,60,True,0.049936242,1.9896747,4.283908
Ahcy,ENSMUSG00000027597,Gene Expression,257,True,0.12360214,0.5632803,0.4896314
Itch,ENSMUSG00000027598,Gene Expression,477,True,0.29306787,0.68920076,0.91999763
Ggt7,ENSMUSG00000027603,Gene Expression,17,True,0.013002189,0.5619713,0.4861495
Acss2,ENSMUSG00000027605,Gene Expression,378,True,0.2506877,0.515181,0.36168507
BC029722,ENSMUSG00000074649,Gene Expression,362,True,0.21651031,0.4687152,0.23808382
Cnbd2,ENSMUSG00000038085,Gene Expression,21,True,0.015022351,0.4741342,0.25249866
Dlgap4,ENSMUSG00000061689,Gene Expression,410,True,0.2674483,0.5975459,0.60520273
4930518I15Rik,ENSMUSG00000074629,Gene Expression,27,True,0.015917903,0.58846676,0.55662864
Samhd1,ENSMUSG00000027639,Gene Expression,1288,True,1.000056,0.78255373,0.2690844
Blcap,ENSMUSG00000067787,Gene Expression,66,True,0.05163556,0.8907581,1.3607377
Ppp1r16b,ENSMUSG00000037754,Gene Expression,463,True,0.30503252,0.7201377,1.0262527
Zhx3,ENSMUSG00000035877,Gene Expression,53,True,0.03247013,0.72457963,0.9186953
Chd6,ENSMUSG00000057133,Gene Expression,331,True,0.23555754,0.6361193,0.6833866
Srsf6,ENSMUSG00000016921,Gene Expression,1042,True,0.73381615,0.5886906,0.45479006
Fitm2,ENSMUSG00000048486,Gene Expression,31,True,0.018914955,0.83388996,1.2094659
Serinc3,ENSMUSG00000017707,Gene Expression,967,True,0.70491177,0.6904974,0.8278172
Slpi,ENSMUSG00000017002,Gene Expression,55,True,0.12019689,3.564582,8.473235
Dbndd2,ENSMUSG00000017734,Gene Expression,33,True,0.027764544,0.7144199,0.8916699
Ube2c,ENSMUSG00000001403,Gene Expression,671,True,0.9221559,2.2158644,2.2752879
Snx21,ENSMUSG00000050373,Gene Expression,47,True,0.033828396,0.5015016,0.32529727
Neurl2,ENSMUSG00000039873,Gene Expression,39,True,0.022505296,0.8759476,1.3213412
Pltp,ENSMUSG00000017754,Gene Expression,82,True,0.055449225,0.51480836,0.3606938
Zfp335os,ENSMUSG00000085436,Gene Expression,95,True,0.06384526,0.8992188,1.3832438
Eya2,ENSMUSG00000017897,Gene Expression,80,True,0.05652038,0.7003292,0.85418797
Zmynd8,ENSMUSG00000039671,Gene Expression,485,True,0.31760165,0.54558194,0.42672887
Znfx1,ENSMUSG00000039501,Gene Expression,160,True,0.10744504,0.48593885,0.28389958
Slc9a8,ENSMUSG00000039463,Gene Expression,203,True,0.118438564,0.60621816,0.6038482
Cebpb,ENSMUSG00000056501,Gene Expression,279,True,0.23507513,1.6963636,3.5036864
9230111E07Rik,ENSMUSG00000087624,Gene Expression,23,True,0.02052653,0.60258186,0.59417546
Adnp,ENSMUSG00000051149,Gene Expression,25,True,0.016027968,0.58314633,0.54247606
Zfp217,ENSMUSG00000052056,Gene Expression,180,True,0.12406988,0.6082538,0.60926306
Fam210b,ENSMUSG00000027495,Gene Expression,58,True,0.040321358,0.5159549,0.36374372
Spo11,ENSMUSG00000005883,Gene Expression,22,True,0.01579323,0.52361774,0.3841272
Zbp1,ENSMUSG00000027514,Gene Expression,929,True,0.67627543,0.65141964,0.6846336
Pmepa1,ENSMUSG00000038400,Gene Expression,83,True,0.08416604,0.76178735,1.0176696
Stx16,ENSMUSG00000027522,Gene Expression,652,True,0.4113892,0.5048714,0.28690583
Ctsz,ENSMUSG00000016256,Gene Expression,557,True,0.3312636,0.50892055,0.30081284
Zfp831,ENSMUSG00000050600,Gene Expression,41,True,0.03979582,1.3242122,2.5137463
Gm14296,ENSMUSG00000074527,Gene Expression,64,True,0.042528234,0.5156817,0.3630169
Gm14403,ENSMUSG00000094786,Gene Expression,14,True,0.0134160435,1.6717674,3.4382594
Gm14326,ENSMUSG00000078862,Gene Expression,43,True,0.02996641,0.5837229,0.54400975
Zfp971,ENSMUSG00000074519,Gene Expression,34,True,0.018584816,0.48620185,0.28459918
Zfp931,ENSMUSG00000078861,Gene Expression,79,True,0.057237443,0.4707998,0.243629
Rps21,ENSMUSG00000039001,Gene Expression,1943,True,3.605432,1.9599957,0.38335282
Mrgbp,ENSMUSG00000027569,Gene Expression,293,True,0.18755358,0.5521632,0.4600594
Dido1,ENSMUSG00000038914,Gene Expression,449,True,0.28275225,0.8050797,1.3179919
Slc17a9,ENSMUSG00000023393,Gene Expression,311,True,0.21755718,0.60114646,0.59035724
Ythdf1,ENSMUSG00000038848,Gene Expression,438,True,0.26075837,0.49604064,0.3107708
Zfp512b,ENSMUSG00000000823,Gene Expression,69,True,0.049095966,0.49903932,0.31874743
Pcmtd2,ENSMUSG00000027589,Gene Expression,181,True,0.12615389,0.6414374,0.6975331
Prickle3,ENSMUSG00000031145,Gene Expression,135,True,0.09105584,0.53251356,0.40779048
Pim2,ENSMUSG00000031155,Gene Expression,397,True,0.317834,0.696057,0.94354594
Gata1,ENSMUSG00000031162,Gene Expression,13,True,0.017626375,1.2349846,2.2763968
Cybb,ENSMUSG00000015340,Gene Expression,5,True,0.016993603,1.9666533,4.22267
Bcor,ENSMUSG00000040363,Gene Expression,383,True,0.2541478,0.50794005,0.3424238
Usp9x,ENSMUSG00000031010,Gene Expression,378,True,0.23077257,0.6120944,0.6194793
Gpr34,ENSMUSG00000040229,Gene Expression,22,True,0.024518337,0.84689784,1.2440674
Usp11,ENSMUSG00000031066,Gene Expression,139,True,0.08888681,0.68571013,0.8153006
Akap17b,ENSMUSG00000059708,Gene Expression,53,True,0.03580227,0.5722537,0.51350117
C330007P06Rik,ENSMUSG00000006423,Gene Expression,213,True,0.11455819,0.5474784,0.44759762
Rhox8,ENSMUSG00000064137,Gene Expression,71,True,0.054906543,0.5980456,0.5821088
Zbtb33,ENSMUSG00000048047,Gene Expression,77,True,0.050920207,0.5211235,0.3774925
Lamp2,ENSMUSG00000016534,Gene Expression,364,True,0.20051447,0.54801166,0.44901618
Gria3,ENSMUSG00000001986,Gene Expression,16,True,0.020318378,1.1808141,2.1323006
Sh2d1a,ENSMUSG00000005696,Gene Expression,1141,True,0.9593858,0.7994805,0.29277676
Bcorl1,ENSMUSG00000036959,Gene Expression,47,True,0.029655581,0.47405213,0.25228035
Elf4,ENSMUSG00000031103,Gene Expression,576,True,0.34229794,0.56382173,0.48937473
Rtl8a,ENSMUSG00000067925,Gene Expression,130,True,0.090533935,0.53327173,0.40980726
Xlr,ENSMUSG00000054626,Gene Expression,22,True,0.018832296,0.636996,0.6857186
3830403N18Rik,ENSMUSG00000031125,Gene Expression,23,True,0.021520901,0.64212775,0.69936943
Ints6l,ENSMUSG00000035967,Gene Expression,60,True,0.040068567,0.5661789,0.49734193
Mmgt1,ENSMUSG00000061273,Gene Expression,79,True,0.04376598,0.52433425,0.38603315
Fgf13,ENSMUSG00000031137,Gene Expression,193,True,0.12181862,0.60687023,0.6055828
Atp11c,ENSMUSG00000062949,Gene Expression,144,True,0.083588146,0.47406238,0.25230762
Tmem185a,ENSMUSG00000073139,Gene Expression,100,True,0.059528776,0.65573984,0.7355782
Abcd1,ENSMUSG00000031378,Gene Expression,215,True,0.1124405,0.48891726,0.29182228
Irak1,ENSMUSG00000031392,Gene Expression,466,True,0.29332942,1.7043061,4.406447
Taz,ENSMUSG00000009995,Gene Expression,332,True,0.22921193,0.5814391,0.53793466
Atp6ap1,ENSMUSG00000019087,Gene Expression,539,True,0.31540912,0.49000272,0.23583823
Gab3,ENSMUSG00000032750,Gene Expression,198,True,0.13584724,0.5198307,0.3740535
Dkc1,ENSMUSG00000031403,Gene Expression,617,True,0.40199554,0.48936114,0.23363468
Mpp1,ENSMUSG00000031402,Gene Expression,426,True,0.32399875,0.7013608,0.9617622
Mtcp1,ENSMUSG00000031200,Gene Expression,42,True,0.030510306,0.75088674,0.98867345
Prrg1,ENSMUSG00000047996,Gene Expression,57,True,0.038560774,0.47997642,0.26803923
Gk,ENSMUSG00000025059,Gene Expression,81,True,0.04634565,0.7114012,0.8836401
Amer1,ENSMUSG00000050332,Gene Expression,117,True,0.08317837,0.5100115,0.34793395
Zc4h2,ENSMUSG00000035062,Gene Expression,18,True,0.014140107,0.95885915,1.5418898
Ar,ENSMUSG00000046532,Gene Expression,192,True,0.1548488,1.0651948,1.8247478
Ogt,ENSMUSG00000034160,Gene Expression,1118,True,0.7640329,0.75202,1.0532402
Cxcr3,ENSMUSG00000050232,Gene Expression,770,True,0.60875267,1.0316104,2.0776784
Tsix,ENSMUSG00000085715,Gene Expression,238,True,0.16505077,0.56681144,0.49902448
Xist,ENSMUSG00000086503,Gene Expression,1099,True,1.6471603,2.4272788,4.661076
Jpx,ENSMUSG00000097571,Gene Expression,58,True,0.039497826,0.55367,0.46406758
Rlim,ENSMUSG00000056537,Gene Expression,539,True,0.32881397,0.61162394,0.6535547
Abcb7,ENSMUSG00000031333,Gene Expression,186,True,0.100574136,0.72212887,0.91217613
P2ry10,ENSMUSG00000050921,Gene Expression,289,True,0.19074333,0.6322135,0.67299694
Gpr174,ENSMUSG00000073008,Gene Expression,328,True,0.20770466,0.53054947,0.40256593
Itm2a,ENSMUSG00000031239,Gene Expression,175,True,0.12337745,1.0121343,1.6836044
Brwd3,ENSMUSG00000063663,Gene Expression,123,True,0.079760365,0.9453844,1.5060464
Hmgn5,ENSMUSG00000031245,Gene Expression,701,True,0.4807515,0.55866796,0.47167373
Xkrx,ENSMUSG00000031258,Gene Expression,21,True,0.0202818,0.5658448,0.4964531
Rpl36a,ENSMUSG00000079435,Gene Expression,1887,True,3.3025522,1.995148,0.3352947
Armcx3,ENSMUSG00000049047,Gene Expression,51,True,0.0373507,0.63997924,0.69365424
Armcx2,ENSMUSG00000033436,Gene Expression,47,True,0.03185615,0.47086003,0.24378921
Zmat1,ENSMUSG00000052676,Gene Expression,38,True,0.0336816,0.82612336,1.1888064
Gprasp1,ENSMUSG00000043384,Gene Expression,71,True,0.05227966,0.67707646,0.7923346
Fam199x,ENSMUSG00000042595,Gene Expression,61,True,0.03822525,0.46151647,0.2189349
Tsc22d3,ENSMUSG00000031431,Gene Expression,600,True,0.514596,0.9306505,1.7492733
A230072E10Rik,ENSMUSG00000084771,Gene Expression,44,True,0.03643555,0.5385818,0.42393225
Ribc1,ENSMUSG00000025257,Gene Expression,22,True,0.01624614,0.67096764,0.77608484
Kantr,ENSMUSG00000087403,Gene Expression,85,True,0.06849483,0.5616318,0.4852464
Tspyl2,ENSMUSG00000041096,Gene Expression,79,True,0.051932655,0.47903672,0.2655396
Sat1,ENSMUSG00000025283,Gene Expression,804,True,0.57613313,1.1788082,2.6170213
Mbtps2,ENSMUSG00000046873,Gene Expression,171,True,0.10631762,1.0696824,1.8366848
Mospd2,ENSMUSG00000061778,Gene Expression,110,True,0.06813539,0.71009475,0.8801648
Ofd1,ENSMUSG00000040586,Gene Expression,204,True,0.13125575,0.70149505,0.8572892
Gm21887,ENSMUSG00000095562,Gene Expression,66,True,0.048631396,0.708724,0.8765186
Gm8797,ENSMUSG00000103034,Gene Expression,201,True,0.124865524,0.63571393,0.6823084
Stmn2,ENSMUSG00000027500,Gene Expression,31,True,0.03109757,1.2565688,2.3338115
Tpd52,ENSMUSG00000027506,Gene Expression,125,True,0.09041926,0.5763504,0.5243985
Pag1,ENSMUSG00000027508,Gene Expression,436,True,0.2812657,0.5478557,0.4345382
Fabp5,ENSMUSG00000027533,Gene Expression,418,True,0.2633922,0.48882177,0.29156828
Car2,ENSMUSG00000027562,Gene Expression,31,True,0.04375589,1.4634713,2.884182
Ythdf3,ENSMUSG00000047213,Gene Expression,228,True,0.13718018,0.58905196,0.5581853
Mtfr1,ENSMUSG00000027601,Gene Expression,212,True,0.11267438,0.45775145,0.20891978
Pde7a,ENSMUSG00000069094,Gene Expression,533,True,0.3403378,0.54874045,0.437577
Hps3,ENSMUSG00000027615,Gene Expression,220,True,0.12566294,0.693149,0.83508825
Tnfsf10,ENSMUSG00000039304,Gene Expression,94,True,0.055185076,0.49953705,0.32007143
Tnik,ENSMUSG00000027692,Gene Expression,599,True,0.39378786,0.57939553,0.542864
Phc3,ENSMUSG00000037652,Gene Expression,265,True,0.15495048,0.46438184,0.22655693
Prkci,ENSMUSG00000037643,Gene Expression,37,True,0.023808911,0.830478,1.20039
Skil,ENSMUSG00000027660,Gene Expression,220,True,0.15019317,0.63489443,0.68012846
Gnb4,ENSMUSG00000027669,Gene Expression,73,True,0.044438496,0.5179469,0.3690425
Gm15952,ENSMUSG00000085655,Gene Expression,28,True,0.021486364,0.5205077,0.3758543
D3Ertd254e,ENSMUSG00000033883,Gene Expression,31,True,0.01748164,0.5162552,0.36454248
Ccna2,ENSMUSG00000027715,Gene Expression,516,True,0.5457829,1.2995415,3.0593963
4932438A13Rik,ENSMUSG00000037270,Gene Expression,595,True,0.3765029,0.5356044,0.3924604
Il2,ENSMUSG00000027720,Gene Expression,211,True,0.11281106,0.5028434,0.32886642
Nudt6,ENSMUSG00000050174,Gene Expression,159,True,0.107967444,0.48195657,0.27330652
Abhd18,ENSMUSG00000037818,Gene Expression,156,True,0.10068543,0.4721347,0.24717991
Sclt1,ENSMUSG00000059834,Gene Expression,143,True,0.081930354,0.5355864,0.41596442
Elf2,ENSMUSG00000037174,Gene Expression,539,True,0.34601697,0.56892705,0.50690925
Setd7,ENSMUSG00000037111,Gene Expression,208,True,0.12980089,0.52406526,0.3853176
Mgst2,ENSMUSG00000074604,Gene Expression,755,True,0.56474274,0.72306377,0.9471426
Maml3,ENSMUSG00000061143,Gene Expression,26,True,0.025269842,0.675134,0.7871676
Foxo1,ENSMUSG00000044167,Gene Expression,727,True,0.5362159,0.7083167,0.8931083
Nhlrc3,ENSMUSG00000042997,Gene Expression,110,True,0.068483025,0.46902528,0.2389087
Spg20,ENSMUSG00000036580,Gene Expression,116,True,0.08033029,0.5124145,0.3543261
Rnf13,ENSMUSG00000036503,Gene Expression,290,True,0.18570758,0.50997543,0.347838
Tsc22d2,ENSMUSG00000027806,Gene Expression,296,True,0.18390124,0.6333769,0.67609173
Gpr171,ENSMUSG00000050075,Gene Expression,701,True,0.42571583,0.48363334,0.21396217
Rap2b,ENSMUSG00000036894,Gene Expression,514,True,0.32068136,0.50359267,0.28251386
Tiparp,ENSMUSG00000034640,Gene Expression,184,True,0.10992892,0.45890453,0.21198702
Ccnl1,ENSMUSG00000027829,Gene Expression,1017,True,0.6898769,0.6498912,0.67903334
Mfsd1,ENSMUSG00000027775,Gene Expression,312,True,0.1747554,0.6280159,0.66183114
Ift80,ENSMUSG00000027778,Gene Expression,187,True,0.15648445,0.72682947,0.92467993
Smc4,ENSMUSG00000034349,Gene Expression,1413,True,1.463834,1.4087758,1.009284
Trim59,ENSMUSG00000034317,Gene Expression,416,True,0.2696311,0.6454468,0.76972157
Kpna4,ENSMUSG00000027782,Gene Expression,795,True,0.5057395,0.48406518,0.21544532
Gm26771,ENSMUSG00000097250,Gene Expression,13,True,0.012841136,0.6041172,0.59825957
Cd1d1,ENSMUSG00000028076,Gene Expression,237,True,0.14502946,0.58335775,0.5430384
Arhgef11,ENSMUSG00000041977,Gene Expression,22,True,0.016294388,0.49011078,0.29499713
Rrnad1,ENSMUSG00000004896,Gene Expression,207,True,0.13884017,0.5093089,0.34606493
Gpatch4,ENSMUSG00000028069,Gene Expression,390,True,0.28786284,0.5644784,0.49163008
Tsacc,ENSMUSG00000010538,Gene Expression,70,True,0.051960994,0.51902187,0.37190196
Mex3a,ENSMUSG00000074480,Gene Expression,31,True,0.025480596,0.67627096,0.79019195
Ubqln4,ENSMUSG00000008604,Gene Expression,126,True,0.08174179,0.4750371,0.2549004
Arhgef2,ENSMUSG00000028059,Gene Expression,602,True,0.3656988,0.50302124,0.28055122
Ash1l,ENSMUSG00000028053,Gene Expression,519,True,0.35016173,0.59240973,0.58756214
Fdps,ENSMUSG00000059743,Gene Expression,565,True,0.38586348,0.5515088,0.44708505
Fam189b,ENSMUSG00000032657,Gene Expression,1208,True,0.9758774,0.77270496,0.25529906
Cks1b,ENSMUSG00000028044,Gene Expression,767,True,0.8989714,1.3690038,1.0899379
Pygo2,ENSMUSG00000047824,Gene Expression,183,True,0.10090695,0.61825174,0.6358581
Pbxip1,ENSMUSG00000042613,Gene Expression,616,True,0.41962993,0.61606634,0.6688124
Il6ra,ENSMUSG00000027947,Gene Expression,313,True,0.33852032,0.9029671,1.6541928
Gm42809,ENSMUSG00000105941,Gene Expression,26,True,0.022847382,0.5429215,0.43547606
Ubap2l,ENSMUSG00000042520,Gene Expression,948,True,0.641454,0.690162,0.8265883
4933434E20Rik,ENSMUSG00000027942,Gene Expression,627,True,0.39861754,0.48710826,0.22589701
Slc39a1,ENSMUSG00000052310,Gene Expression,345,True,0.22239693,0.49834087,0.31688955
Gatad2b,ENSMUSG00000042390,Gene Expression,712,True,0.45298997,0.5185612,0.33392423
S100a1,ENSMUSG00000044080,Gene Expression,79,True,0.04444462,0.57508343,0.52102834
S100a13,ENSMUSG00000042312,Gene Expression,1466,True,1.5436561,1.0281302,0.4094934
S100a4,ENSMUSG00000001020,Gene Expression,1289,True,2.6238623,3.0524054,2.0841215
S100a6,ENSMUSG00000001025,Gene Expression,1465,True,3.230627,3.6792316,2.4904287
S100a8,ENSMUSG00000056054,Gene Expression,37,True,0.8951122,7.071875,9.072241
S100a9,ENSMUSG00000056071,Gene Expression,42,True,0.9402157,7.226225,9.288284
S100a11,ENSMUSG00000027907,Gene Expression,1620,True,1.9668995,1.6803348,1.9166976
S100a10,ENSMUSG00000041959,Gene Expression,1859,True,2.923154,2.5446289,0.64276713
