,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
4930523C07Rik,ENSMUSG00000090394,Gene Expression,1451,True,1.1164831033688012,0.6777465578321535,0.29486364,-5.497621593371558e-10,0.6346081150847783
Rabgap1l,ENSMUSG00000026721,Gene Expression,638,True,0.4619811498450074,0.6508032186920876,0.78811985,7.997045363424502e-11,0.4844798866501485
Serpinc1,ENSMUSG00000026715,Gene Expression,12,True,0.007664254793586828,0.638046548223104,0.6885132,-1.3953178108058376e-11,0.06506492648596754
Zbtb37,ENSMUSG00000043467,Gene Expression,90,True,0.06025638159662865,0.4672833929021653,0.23427516,8.385790624146527e-11,0.17931357105066087
Klhl20,ENSMUSG00000026705,Gene Expression,190,True,0.11789162184898477,0.44493992800397336,0.1748405,1.243984834310478e-10,0.24550921927092478
Fasl,ENSMUSG00000000817,Gene Expression,232,True,0.11607935087766155,0.45832231281993774,0.21043827,1.6105160801341012e-10,0.23319296703903059
Mettl13,ENSMUSG00000026694,Gene Expression,76,True,0.048917995577696625,0.6052558785465993,0.6012885,-1.9298425442986214e-11,0.16226356531370092
Gorab,ENSMUSG00000040124,Gene Expression,47,True,0.02961154891441793,0.5834446773549192,0.54326963,1.1440217672676718e-10,0.12536085642700165
Kifap3,ENSMUSG00000026585,Gene Expression,34,True,0.021208805804925984,0.43571479835443006,0.15030122,-9.107746108344572e-11,0.10621741299040811
Mettl18,ENSMUSG00000041396,Gene Expression,74,True,0.05397516973955549,0.7939078727505192,1.1031116,6.386529283290401e-11,0.17052321972126805
Sell,ENSMUSG00000026581,Gene Expression,813,True,1.0411227369359293,1.41752228661993,1.1578475,-2.1276861144875087e-10,0.7126805138124254
Selp,ENSMUSG00000026580,Gene Expression,3,True,0.0034416520622435314,0.8027575647229853,1.1266522,-3.397724690880975e-11,0.045262412130468097
F5,ENSMUSG00000026579,Gene Expression,3,True,0.00242167128284626,0.590743670325212,0.5626853,1.4282103890184364e-11,0.03675082815131855
Ccdc181,ENSMUSG00000026578,Gene Expression,80,True,0.04713015690135128,0.5131200480556404,0.35620284,4.664943128664293e-11,0.154732515246029
Atp1b1,ENSMUSG00000026576,Gene Expression,192,True,0.20035571934672763,0.8160179367109509,1.1619254,-1.8239354928005787e-10,0.3366153398054604
Xcl1,ENSMUSG00000026573,Gene Expression,51,True,0.05503689104177595,1.3957821321313557,2.7041256,-1.7771211918721116e-11,0.1812245345843271
Dcaf6,ENSMUSG00000026571,Gene Expression,68,True,0.05562344378514094,0.602792748381191,0.59473646,-4.5486666444304735e-11,0.17632023040925768
Rcsd1,ENSMUSG00000040723,Gene Expression,769,True,0.5254654683553247,0.6187929109055277,0.67817825,-3.1468408214473697e-10,0.503571664975866
Creg1,ENSMUSG00000040713,Gene Expression,291,True,0.18723525964774052,0.6921992542523007,0.83256197,1.6882651322785062e-10,0.31067481018314597
Gm37469,ENSMUSG00000102154,Gene Expression,6,True,0.006427944202591235,0.6796714183371111,0.7992373,-8.080727553337181e-11,0.06172763350022415
Pou2f1,ENSMUSG00000026565,Gene Expression,200,True,0.13464526083718448,1.472306279701636,2.9076834,9.774166555296614e-11,0.2616967708463147
Fam78b,ENSMUSG00000060568,Gene Expression,12,True,0.007651293583042461,0.4626199707486348,0.22187024,3.123845845087696e-11,0.06381609792129764
Pbx1,ENSMUSG00000052534,Gene Expression,3,True,0.0028406530119716032,0.5750216930265637,0.5208641,-3.336169742371001e-11,0.04023847191475084
Sh2d1b1,ENSMUSG00000102418,Gene Expression,9,True,0.017768146489872974,1.9530626984937793,4.186518,3.0955834463720484e-11,0.10142816449472208
Fcgr2b,ENSMUSG00000026656,Gene Expression,47,True,0.031548557754421676,0.714015599527174,0.8905945,7.524997546833473e-11,0.127969442084526
Fcgr4,ENSMUSG00000059089,Gene Expression,6,True,0.021940248314529554,2.384183662995207,5.33332,3.8319175699742407e-11,0.11065335247195764
Fcgr3,ENSMUSG00000059498,Gene Expression,21,True,0.037509495952584536,1.6156882373918848,3.289086,2.0332765511693028e-10,0.15110188116745266
Fcer1g,ENSMUSG00000058715,Gene Expression,85,True,0.34420234174202363,3.4412493307864858,10.372097,-2.465755653722555e-10,0.39936787260626283
Usp21,ENSMUSG00000053483,Gene Expression,84,True,0.055902517602671696,0.4415360046095135,0.1657859,1.382822427425487e-10,0.1731062454279254
Gm20045,ENSMUSG00000103983,Gene Expression,20,True,0.011865555629393633,0.5517751168320945,0.45902714,5.5812712432233504e-11,0.08036948233456163
B930036N10Rik,ENSMUSG00000091993,Gene Expression,292,True,0.18158444226279852,0.6765433593278506,0.7909165,4.953725322343511e-10,0.30783166616109875
Cd244,ENSMUSG00000004709,Gene Expression,76,True,0.04754497859469011,0.9039261115679036,1.3957653,1.9992613408561255e-10,0.15768306101482274
Cd48,ENSMUSG00000015355,Gene Expression,1500,True,1.5291078130251485,1.3573424502480855,0.9282398,2.253854777230773e-10,0.7280404075231671
Slamf1,ENSMUSG00000015316,Gene Expression,208,True,0.10478206356859823,0.5592858888352287,0.47900614,-8.885605959360558e-12,0.22523404308822986
Cd84,ENSMUSG00000038147,Gene Expression,767,True,0.5150316807963726,0.7333199832358528,1.0715293,-6.442064320536405e-11,0.5011542625606522
Gm37065,ENSMUSG00000104413,Gene Expression,117,True,0.08196613310520343,0.6687566793924377,0.7702036,-2.2214014898401396e-10,0.2098876768291608
Slamf6,ENSMUSG00000015314,Gene Expression,839,True,0.6581450482765311,0.9232862150963288,1.6807704,-7.691602658571483e-11,0.580225100243764
Vangl2,ENSMUSG00000026556,Gene Expression,17,True,0.015080421321746864,0.8552436275286572,1.2662677,-9.733166078579839e-11,0.09380191267403216
Tagln2,ENSMUSG00000026547,Gene Expression,1691,True,1.864405596356415,1.1564509886772487,0.5470222,-2.7740618839335713e-10,0.6627614274248009
Slamf8,ENSMUSG00000053318,Gene Expression,4,True,0.0032077059115826973,0.6933426752187126,0.8356035,-1.5012967216050043e-11,0.04218982579354061
Dusp23,ENSMUSG00000026544,Gene Expression,46,True,0.04098788593572042,1.2174273135777842,2.2296934,6.406595654170305e-11,0.15037535463349283
Aim2,ENSMUSG00000037860,Gene Expression,177,True,0.128498476156947,0.532970144609199,0.40900502,-2.0464661225152285e-10,0.2628765119741955
Ifi206,ENSMUSG00000037849,Gene Expression,935,True,0.7243351100975322,0.7394723778287496,1.0072639,-4.9374119051524976e-11,0.5855590081517529
Ifi214,ENSMUSG00000070501,Gene Expression,364,True,0.2496956380081138,0.472210995192849,0.24738282,-7.552765065456474e-11,0.3582803536754179
Ifi213,ENSMUSG00000073491,Gene Expression,340,True,0.2783992447023914,0.6472785374567659,0.7760141,3.0756648616020033e-10,0.3867022069510103
Ifi208,ENSMUSG00000066677,Gene Expression,408,True,0.3222687317484684,0.6930383084495648,0.93317914,7.217385504588031e-11,0.41393440190483244
Ifi204,ENSMUSG00000073489,Gene Expression,24,True,0.020107815602822297,1.1954899339750136,2.1713388,4.7760132031563e-11,0.10608107755546922
Mndal,ENSMUSG00000090272,Gene Expression,1370,True,1.0881853257151217,0.6356105697357964,0.15621775,3.860379276562818e-10,0.6384632357179174
Ifi211,ENSMUSG00000026536,Gene Expression,84,True,0.04029991797267933,0.47630311455154806,0.25826806,-1.3011685679747225e-10,0.13746690694614627
Ifi205,ENSMUSG00000054203,Gene Expression,7,True,0.00462634895347348,0.6043906663540779,0.598987,-2.2213811523020856e-11,0.05028484026351962
Opn3,ENSMUSG00000026525,Gene Expression,10,True,0.006725036400162695,0.4485802760225477,0.184524,3.2435932691493915e-11,0.06028798655093564
Cep170,ENSMUSG00000057335,Gene Expression,95,True,0.05783379847179171,0.4622655324935346,0.22092742,3.332102234760209e-11,0.17373915402553866
Zbtb18,ENSMUSG00000063659,Gene Expression,16,True,0.020225475665114193,1.7695781819773226,3.6984406,2.7672067777735175e-11,0.10681177000080164
Efcab2,ENSMUSG00000026495,Gene Expression,82,True,0.05134679767960188,0.4831572276679786,0.2765003,1.9992613408561255e-10,0.16351231721320023
Smyd3,ENSMUSG00000055067,Gene Expression,160,True,0.10623567081751814,0.5025407449163612,0.32806137,-4.887083277648307e-11,0.23575188792381205
Ahctf1,ENSMUSG00000026491,Gene Expression,331,True,0.1874941211818699,0.46268140915857403,0.22203368,2.199187474941738e-10,0.30592279767575625
Cdc42bpa,ENSMUSG00000026490,Gene Expression,8,True,0.004107748460231066,0.5452451629017512,0.44165716,3.859685088597243e-11,0.046860901716656946
Coq8a,ENSMUSG00000026489,Gene Expression,31,True,0.02904697093746144,1.3676748707754023,2.629359,3.1244532595575746e-10,0.12639375471686132
Itpkb,ENSMUSG00000038855,Gene Expression,870,True,0.5874157131248254,0.5759782904717632,0.4082104,-5.037027878212516e-10,0.5263316783785437
Parp1,ENSMUSG00000026496,Gene Expression,552,True,0.32743485421735474,0.4766212154543122,0.18987991,3.050695788215226e-10,0.37895115982450966
Acbd3,ENSMUSG00000026499,Gene Expression,349,True,0.2172430635549682,0.4399980547366449,0.16169488,-5.331363575616335e-11,0.32896342893114033
Sde2,ENSMUSG00000038806,Gene Expression,468,True,0.28523693950583506,0.6957154758550942,0.94237405,9.996306704280627e-12,0.3725507107558561
Lefty1,ENSMUSG00000038793,Gene Expression,8,True,0.0058643224325559936,0.506877430171219,0.33959717,-8.85903157630339e-12,0.05714787096219105
Tmem63a,ENSMUSG00000026519,Gene Expression,155,True,0.09249025192780518,0.4676747376183068,0.23531616,3.332102234760209e-11,0.21961401167609335
Ephx1,ENSMUSG00000038776,Gene Expression,52,True,0.049032774381940654,0.6570188951235207,0.73898053,-1.4566883656374564e-10,0.16793487410612565
Wdr26,ENSMUSG00000038733,Gene Expression,648,True,0.4187872577320983,0.5244998689819249,0.3543224,-2.4275753156159277e-10,0.45134160821870417
A430110L20Rik,ENSMUSG00000054135,Gene Expression,5,True,0.005216221481633909,0.6811518316482152,0.8031753,-5.618963480416683e-11,0.055128684973193974
Lbr,ENSMUSG00000004880,Gene Expression,1082,True,0.7850705203589947,0.5654012940942299,0.36945558,-5.185757649836969e-10,0.5613699834006006
Enah,ENSMUSG00000022995,Gene Expression,40,True,0.024578910704860124,0.4351790841647134,0.14887619,1.2217708194120768e-11,0.11530660944683808
Brox,ENSMUSG00000046836,Gene Expression,272,True,0.1628293570248242,0.4179140317752367,0.10295034,2.6656817878081674e-10,0.2860767177679253
Mia3,ENSMUSG00000056050,Gene Expression,498,True,0.2954075378317128,0.5166770126613962,0.32745427,4.026290200335253e-10,0.38235441730380976
Taf1a,ENSMUSG00000072258,Gene Expression,46,True,0.02890298492516018,0.4337823322305015,0.14516076,7.885975288932496e-11,0.12397071753593676
Dusp10,ENSMUSG00000039384,Gene Expression,328,True,0.23342829578502594,0.5734495009376505,0.516682,9.5520264063126e-11,0.35164880604733245
1700056E22Rik,ENSMUSG00000044854,Gene Expression,96,True,0.0620611320767721,0.46265709013309697,0.22196898,-1.799335206770513e-10,0.1807692131565698
4930532G15Rik,ENSMUSG00000097261,Gene Expression,23,True,0.014101318792246471,0.5982016841817568,0.582524,2.4157741202011518e-11,0.0879999071642125
Rrp15,ENSMUSG00000001305,Gene Expression,383,True,0.26577608711374057,0.4512574869447376,0.10276647,-2.754537847401773e-10,0.3690995636701109
Cenpf,ENSMUSG00000026605,Gene Expression,360,True,0.3703318809026723,1.424132987913834,3.4441736,-7.039846932392214e-10,0.4119603777051516
Ptpn14,ENSMUSG00000026604,Gene Expression,9,True,0.007386055514418184,0.5941127861860107,0.57164735,-2.8256161870644803e-11,0.06497681502390676
Rps6kc1,ENSMUSG00000089872,Gene Expression,23,True,0.015223951311639769,0.6103506824730972,0.61484087,-2.832286899546178e-11,0.09081539164641655
Atf3,ENSMUSG00000026628,Gene Expression,7,True,0.005307545475337898,0.7463361195682519,0.9765686,5.466730228903469e-12,0.05582791637022881
D730003I15Rik,ENSMUSG00000073478,Gene Expression,100,True,0.07596784474102318,0.6743030530275568,0.78495723,-2.1714199563187364e-10,0.20373661538283497
Nenf,ENSMUSG00000037499,Gene Expression,244,True,0.14319073949903513,0.6346329883165025,0.679433,1.6216230875833018e-10,0.2667097630620224
Dtl,ENSMUSG00000037474,Gene Expression,426,True,0.24103908139293015,0.6742218070600202,0.7847411,-1.3163539297216764e-10,0.3140953860470065
Rd3,ENSMUSG00000049353,Gene Expression,8,True,0.005932479920183529,0.4434843158715832,0.1709685,3.470939827875218e-11,0.05664893941978524
Gm26670,ENSMUSG00000097416,Gene Expression,35,True,0.021003483401059873,0.43500274928336163,0.14840713,2.38800660157815e-11,0.10402574955472346
Hhat,ENSMUSG00000037375,Gene Expression,8,True,0.008877312096135069,0.9238901079846554,1.4488705,-3.844377701621965e-11,0.07301490825349598
Irf6,ENSMUSG00000026638,Gene Expression,10,True,0.009377299533887839,0.6443583909844646,0.705303,8.252593308251815e-11,0.07305755024600182
A130010J15Rik,ENSMUSG00000079144,Gene Expression,90,True,0.05324183255868379,0.4445616288040866,0.1738342,-2.3657925866797486e-10,0.16671589153248967
4930570N18Rik,ENSMUSG00000089683,Gene Expression,162,True,0.10339058278172436,0.4809195437899269,0.27054796,9.329886257328587e-11,0.2269979962743288
Lamb3,ENSMUSG00000026639,Gene Expression,599,True,0.39049964002075277,0.672317389133395,0.86201173,-1.9853775815446247e-10,0.44422441636307103
Hsd11b1,ENSMUSG00000016194,Gene Expression,1112,True,0.7880802822206431,0.6011087166743156,0.50029004,3.6948154467731695e-10,0.5912957603391613
G0s2,ENSMUSG00000009633,Gene Expression,174,True,0.11927786107664623,0.6087961309284877,0.61070573,-1.0884867300216685e-10,0.2545442518673645
Acbd7,ENSMUSG00000026644,Gene Expression,6,True,0.0034401119328726472,0.5558886465127864,0.4699693,3.310408860835989e-11,0.04180999355852679
Dclre1c,ENSMUSG00000026648,Gene Expression,99,True,0.05409074979371889,0.43125644752266024,0.1384418,1.1107007449200697e-12,0.16595923956449096
Frmd4a,ENSMUSG00000026657,Gene Expression,36,True,0.028071367866146398,0.5462827081214551,0.44441706,4.13736027482726e-11,0.12531991603336687
Optn,ENSMUSG00000026672,Gene Expression,13,True,0.007457125248385308,0.47557680415597303,0.25633603,1.74935367324911e-11,0.06271665499729771
Camk1d,ENSMUSG00000039145,Gene Expression,253,True,0.1550292279193028,0.4837108876440103,0.2779731,1.7771211918721118e-10,0.2798358593298268
Upf2,ENSMUSG00000043241,Gene Expression,583,True,0.3576449970454858,0.471691093355818,0.17294708,-3.5570191356065235e-10,0.4184908711362278
Usp6nl,ENSMUSG00000039046,Gene Expression,43,True,0.030573856743685488,0.9702168181247665,1.5721017,-7.344508675783961e-11,0.1273368927540407
Gata3,ENSMUSG00000015619,Gene Expression,385,True,0.26277698683317385,0.6181383239678385,0.6355564,3.1988181453698007e-10,0.36998742923696054
Gm13256,ENSMUSG00000086618,Gene Expression,6,True,0.004377053583408509,0.5900733172018151,0.5609021,-1.735469913937609e-11,0.04882379095804309
Kin,ENSMUSG00000037262,Gene Expression,386,True,0.2269638308875181,0.5142551642953332,0.3592223,-1.7910049511836126e-10,0.3347266184781804
Itih5,ENSMUSG00000025780,Gene Expression,50,True,0.02483464005781251,1.0947474583931214,1.9033592,-1.3883759311500873e-12,0.11055364461760746
Sfmbt2,ENSMUSG00000061186,Gene Expression,36,True,0.02577185414634058,0.5109667224671326,0.3504749,7.069870561903335e-11,0.11951126660047612
Il15ra,ENSMUSG00000023206,Gene Expression,166,True,0.097905278159489,0.5377960520511093,0.42184216,6.664204469520419e-12,0.22133703299540913
Vim,ENSMUSG00000026728,Gene Expression,1506,True,2.2540383095767194,2.261304909492627,1.7700464,-1.96381436786395e-10,0.9341557517633803
Nsun6,ENSMUSG00000026707,Gene Expression,172,True,0.10781595620355745,0.5195568649138715,0.37332505,-7.108484767488446e-11,0.23638321766037412
Arl5b,ENSMUSG00000017418,Gene Expression,117,True,0.07179319972516625,0.5541286645926542,0.4652877,-8.663465810376544e-11,0.19416793004779587
Plxdc2,ENSMUSG00000026748,Gene Expression,22,True,0.025290200169873035,1.3182823467493403,2.4979725,2.5222885861690726e-11,0.12169784761933593
Mllt10,ENSMUSG00000026743,Gene Expression,610,True,0.3823565072039826,0.5192041506643854,0.3361339,2.825692113873215e-10,0.4298732123419486
Msrb2,ENSMUSG00000023094,Gene Expression,106,True,0.0706115959816804,0.49916307852342806,0.31907663,1.954833311059323e-10,0.19345599988834483
Otud1,ENSMUSG00000043415,Gene Expression,105,True,0.07707777548483667,0.5151101945904015,0.36149672,-6.347481210226805e-11,0.2041019911538288
Arhgap21,ENSMUSG00000036591,Gene Expression,23,True,0.012627716567750724,0.6321005688013996,0.6726966,-1.0801564744347679e-10,0.08202057810223481
Enkur,ENSMUSG00000026679,Gene Expression,7,True,0.005047580334855454,0.4391634502673011,0.15947479,-5.5754411489812164e-11,0.05282309840283715
Thnsl1,ENSMUSG00000048550,Gene Expression,24,True,0.022101474067090798,0.6637860022230608,0.7569814,-3.925416011587629e-11,0.11251726728102493
Psd4,ENSMUSG00000026979,Gene Expression,360,True,0.2137759685036627,0.47570469330438986,0.25667623,2.310257549433745e-10,0.32683031910983557
Dph7,ENSMUSG00000026975,Gene Expression,130,True,0.07898024599086943,0.4552399576422119,0.20223907,2.6656817878081675e-11,0.2036080394615822
Pnpla7,ENSMUSG00000036833,Gene Expression,171,True,0.12806431931372197,0.5651778395921739,0.494679,1.0068328705709039e-10,0.26380179404216303
Tor4a,ENSMUSG00000059555,Gene Expression,92,True,0.05856836733629557,0.46223429493584944,0.22084433,1.543874035438897e-10,0.17499672929806018
Tubb4b,ENSMUSG00000036752,Gene Expression,1116,True,1.2235573094316214,1.7378184252517361,3.782965,-1.324510638317183e-10,0.7148367058211013
Tmem203,ENSMUSG00000078201,Gene Expression,377,True,0.23630701967308052,0.4346502751949866,0.14746954,3.4653863241506177e-10,0.34521841530514774
AA543186,ENSMUSG00000097345,Gene Expression,10,True,0.008463420693033909,0.5644127396282177,0.4926438,2.1748420860552822e-11,0.06864492409230964
Paxx,ENSMUSG00000047617,Gene Expression,551,True,0.36125389879768594,0.5643256318198965,0.4911067,1.3758805477697363e-10,0.42205853291862316
Tmem141,ENSMUSG00000026939,Gene Expression,48,True,0.03298472955868096,0.7574217952706633,1.006057,5.220293501124328e-11,0.13208602838038877
Bmyc,ENSMUSG00000049086,Gene Expression,104,True,0.07716856612783833,0.5449543331033231,0.44088352,1.2544844272898007e-10,0.20439076310095317
Nacc2,ENSMUSG00000026932,Gene Expression,23,True,0.02063650280656389,0.5269823463816303,0.3930772,-7.608110285680641e-11,0.10774586183630222
Tmem250-ps,ENSMUSG00000087679,Gene Expression,161,True,0.0998778281503921,0.45226176755651026,0.19431694,-1.0884867300216685e-10,0.2280740901145157
Qsox2,ENSMUSG00000036327,Gene Expression,63,True,0.03677832159645765,0.4386941983469869,0.15822656,6.21992417155239e-11,0.13941266533920615
Snapc4,ENSMUSG00000036281,Gene Expression,58,True,0.03380363942509781,0.4507174541676212,0.19020899,-2.7767518623001745e-11,0.13418217337360308
