,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Trp53i11,ENSMUSG00000068735,Gene Expression,267,True,0.25540447,0.5774831,0.3360959
Cd82,ENSMUSG00000027215,Gene Expression,727,True,0.77382666,0.62151945,0.33196166
Prr5l,ENSMUSG00000032841,Gene Expression,14,True,0.015856322,0.8539938,1.0514647
Trim44,ENSMUSG00000027189,Gene Expression,179,True,0.17350538,0.5313692,0.21679328
Cd44,ENSMUSG00000005087,Gene Expression,265,True,0.21802688,0.733207,0.7389737
Cat,ENSMUSG00000027187,Gene Expression,319,True,0.28942046,0.5850339,0.26307365
Fbxo3,ENSMUSG00000027180,Gene Expression,215,True,0.20278056,0.61927897,0.44422716
Cstf3,ENSMUSG00000027176,Gene Expression,309,True,0.29321417,0.6048182,0.3299856
Arl14ep,ENSMUSG00000027122,Gene Expression,95,True,0.08356981,0.66868955,0.57205874
Slc12a6,ENSMUSG00000027130,Gene Expression,153,True,0.15988977,0.66878563,0.5723073
Scg5,ENSMUSG00000023236,Gene Expression,10,True,0.017381778,0.80668455,0.9290696
Aqr,ENSMUSG00000040383,Gene Expression,432,True,0.4227552,0.65038574,0.48409793
Zfp770,ENSMUSG00000040321,Gene Expression,52,True,0.04903149,0.5598871,0.29057276
Rasgrp1,ENSMUSG00000027347,Gene Expression,460,True,0.51630634,0.7976129,0.9820299
Bmf,ENSMUSG00000040093,Gene Expression,19,True,0.027132723,0.9238288,1.2321368
Plcb2,ENSMUSG00000040061,Gene Expression,82,True,0.1011632,0.73333424,0.7393029
Inafm2,ENSMUSG00000074918,Gene Expression,39,True,0.038038433,0.55128396,0.26831532
Knstrn,ENSMUSG00000027331,Gene Expression,321,True,0.30854645,0.6008475,0.31655627
Rpusd2,ENSMUSG00000027324,Gene Expression,15,True,0.016139552,0.94862217,1.2962805
Ino80,ENSMUSG00000034154,Gene Expression,170,True,0.18088594,0.6048937,0.40701059
Nusap1,ENSMUSG00000027306,Gene Expression,220,True,0.41245624,1.4317255,3.1266408
Ndufaf1,ENSMUSG00000027305,Gene Expression,134,True,0.12080771,0.7711297,0.83708465
Mga,ENSMUSG00000033943,Gene Expression,199,True,0.21120076,0.878999,1.1161563
Mapkbp1,ENSMUSG00000033902,Gene Expression,17,True,0.015971934,0.5518338,0.26973784
Tmem87a,ENSMUSG00000033808,Gene Expression,106,True,0.09446572,0.64538765,0.5117737
Snap23,ENSMUSG00000027287,Gene Expression,195,True,0.18977171,0.58493,0.35536197
Spg11,ENSMUSG00000033396,Gene Expression,66,True,0.0632638,0.86004484,1.0671195
Shf,ENSMUSG00000033256,Gene Expression,12,True,0.016522277,0.76096785,0.8107946
Slc28a2,ENSMUSG00000027219,Gene Expression,192,True,0.19188471,0.56398237,0.30116773
Gm14085,ENSMUSG00000079071,Gene Expression,47,True,0.06775944,0.6467152,0.5152083
AA467197,ENSMUSG00000033213,Gene Expression,229,True,0.28298768,0.8698634,1.2263858
Bloc1s6os,ENSMUSG00000085633,Gene Expression,33,True,0.03378994,0.862724,1.0740509
Sqor,ENSMUSG00000005803,Gene Expression,15,True,0.019697696,0.53935194,0.23744564
Slc24a5,ENSMUSG00000035183,Gene Expression,136,True,0.110064514,0.7900494,0.8860322
Dut,ENSMUSG00000027203,Gene Expression,599,True,0.9705715,1.2797152,1.92019
Cep152,ENSMUSG00000068394,Gene Expression,60,True,0.052280437,1.2629379,2.1094558
Dtwd1,ENSMUSG00000023330,Gene Expression,49,True,0.051043753,0.58405304,0.35309315
Hdc,ENSMUSG00000027360,Gene Expression,9,True,0.018679446,1.4153659,2.5038068
Sppl2a,ENSMUSG00000027366,Gene Expression,297,True,0.2542662,0.5325412,0.21982542
Ap4e1,ENSMUSG00000001998,Gene Expression,41,True,0.03337868,0.58453095,0.35432956
Tmem127,ENSMUSG00000034850,Gene Expression,138,True,0.1342544,0.8726627,1.0997636
Dusp2,ENSMUSG00000027368,Gene Expression,725,True,0.9762422,1.1315413,1.4993691
Fahd2a,ENSMUSG00000027371,Gene Expression,107,True,0.10747215,0.88359535,1.1280477
1500011K16Rik,ENSMUSG00000051319,Gene Expression,237,True,0.26400068,0.6037418,0.32634512
Acoxl,ENSMUSG00000027380,Gene Expression,27,True,0.034034036,0.7971822,0.90448576
Bcl2l11,ENSMUSG00000027381,Gene Expression,130,True,0.14423479,0.563785,0.30065715
Anapc1,ENSMUSG00000014355,Gene Expression,262,True,0.22740936,0.61090624,0.42256585
Zc3h6,ENSMUSG00000042851,Gene Expression,132,True,0.15764403,0.6972137,0.6458544
Polr1b,ENSMUSG00000027395,Gene Expression,47,True,0.048026744,0.6097463,0.41956487
Il1b,ENSMUSG00000027398,Gene Expression,5,True,0.12916327,4.324412,10.029884
Fastkd5,ENSMUSG00000079043,Gene Expression,36,True,0.027812324,0.5469095,0.25699806
4930402H24Rik,ENSMUSG00000027309,Gene Expression,77,True,0.06793752,0.54964006,0.26406235
Atrn,ENSMUSG00000027312,Gene Expression,67,True,0.055887237,0.6748137,0.58790267
Cenpb,ENSMUSG00000068267,Gene Expression,222,True,0.19796641,0.68787944,0.6217055
Cdc25b,ENSMUSG00000027330,Gene Expression,378,True,0.40011632,0.7030106,0.66207874
Smox,ENSMUSG00000027333,Gene Expression,44,True,0.042719737,0.5937093,0.37807512
Rassf2,ENSMUSG00000027339,Gene Expression,275,True,0.31752706,0.6687384,0.5461679
Pcna,ENSMUSG00000027342,Gene Expression,613,True,0.9282163,1.2965931,1.9681239
1700026D11Rik,ENSMUSG00000086379,Gene Expression,12,True,0.013537854,0.5635191,0.29996926
Gpcpd1,ENSMUSG00000027346,Gene Expression,364,True,0.3934915,0.69554555,0.6368314
1110034G24Rik,ENSMUSG00000044991,Gene Expression,219,True,0.23917037,0.7277866,0.72495043
Mkks,ENSMUSG00000027274,Gene Expression,88,True,0.07482064,0.5364177,0.22985443
Esf1,ENSMUSG00000045624,Gene Expression,397,True,0.38796955,0.6202765,0.38226652
Ndufaf5,ENSMUSG00000027384,Gene Expression,126,True,0.1060926,0.62345916,0.45504186
Rbbp9,ENSMUSG00000027428,Gene Expression,25,True,0.03276724,0.62648594,0.46287253
Cst3,ENSMUSG00000027447,Gene Expression,729,True,0.7963349,1.8458403,3.5280113
Zfp120,ENSMUSG00000068134,Gene Expression,109,True,0.12096867,0.7427037,0.76354283
Zfp937,ENSMUSG00000060336,Gene Expression,15,True,0.019899707,0.5907898,0.370522
Zfp442,ENSMUSG00000068130,Gene Expression,13,True,0.019979415,0.8416058,1.0194154
Apmap,ENSMUSG00000033096,Gene Expression,234,True,0.18232276,0.64404756,0.5083067
Acss1,ENSMUSG00000027452,Gene Expression,106,True,0.1175827,0.69224465,0.6329988
Tpx2,ENSMUSG00000027469,Gene Expression,248,True,0.32471567,0.88455504,1.276074
Hck,ENSMUSG00000003283,Gene Expression,6,True,0.01790819,1.7931437,3.4811668
Pofut1,ENSMUSG00000046020,Gene Expression,88,True,0.087147325,0.65846235,0.54559964
Nol4l,ENSMUSG00000061411,Gene Expression,41,True,0.06120538,2.146865,4.396289
Cbfa2t2,ENSMUSG00000038533,Gene Expression,59,True,0.0479539,0.5323,0.21920134
Ahcy,ENSMUSG00000027597,Gene Expression,163,True,0.12121007,0.78974295,0.8852395
Itch,ENSMUSG00000027598,Gene Expression,318,True,0.31077948,0.84904796,1.1559867
Pigu,ENSMUSG00000038383,Gene Expression,141,True,0.10210183,0.55866814,0.28741914
Ncoa6,ENSMUSG00000038369,Gene Expression,129,True,0.121749,0.5315663,0.21730325
Ggt7,ENSMUSG00000027603,Gene Expression,11,True,0.013709958,0.6894028,0.6256466
Acss2,ENSMUSG00000027605,Gene Expression,245,True,0.26308507,0.63373804,0.4277943
BC029722,ENSMUSG00000074649,Gene Expression,247,True,0.23169228,0.5732107,0.32504267
Cnbd2,ENSMUSG00000038085,Gene Expression,16,True,0.018587528,0.5400187,0.23917058
2900097C17Rik,ENSMUSG00000102869,Gene Expression,248,True,0.23478116,0.5596588,0.28998217
Dlgap4,ENSMUSG00000061689,Gene Expression,268,True,0.27430412,0.65399015,0.49628827
4930518I15Rik,ENSMUSG00000074629,Gene Expression,16,True,0.015602065,0.7531306,0.79051864
Samhd1,ENSMUSG00000027639,Gene Expression,834,True,0.992278,0.8467543,0.6905611
Blcap,ENSMUSG00000067787,Gene Expression,41,True,0.05196092,1.0721003,1.6157343
Ppp1r16b,ENSMUSG00000037754,Gene Expression,311,True,0.32132602,0.7928572,0.96594596
Zhx3,ENSMUSG00000035877,Gene Expression,39,True,0.037398122,0.8342275,1.0003268
Chd6,ENSMUSG00000057133,Gene Expression,213,True,0.24442063,0.67519885,0.58889914
Srsf6,ENSMUSG00000016921,Gene Expression,664,True,0.728784,0.7377218,0.7796949
2900093K20Rik,ENSMUSG00000099632,Gene Expression,63,True,0.070466734,0.53471285,0.22544372
Fitm2,ENSMUSG00000048486,Gene Expression,16,True,0.017532935,1.1260815,1.7553906
Serinc3,ENSMUSG00000017707,Gene Expression,607,True,0.7039418,0.782536,0.95236605
Slpi,ENSMUSG00000017002,Gene Expression,42,True,0.15827037,3.6597922,8.310427
Dbndd2,ENSMUSG00000017734,Gene Expression,20,True,0.027207099,0.79799974,0.9066009
Ube2c,ENSMUSG00000001403,Gene Expression,412,True,0.87339133,2.2327702,4.62691
Snx21,ENSMUSG00000050373,Gene Expression,28,True,0.03277922,0.6103718,0.42118326
Neurl2,ENSMUSG00000039873,Gene Expression,30,True,0.02697738,0.9987171,1.4258827
Pltp,ENSMUSG00000017754,Gene Expression,54,True,0.062194407,0.6185447,0.44232753
Zfp335os,ENSMUSG00000085436,Gene Expression,59,True,0.06796179,1.0919023,1.6669645
Eya2,ENSMUSG00000017897,Gene Expression,61,True,0.06739564,0.7862015,0.87607723
Zmynd8,ENSMUSG00000039671,Gene Expression,338,True,0.35306177,0.60124844,0.31791234
Znfx1,ENSMUSG00000039501,Gene Expression,110,True,0.11776063,0.5758862,0.33196446
Slc9a8,ENSMUSG00000039463,Gene Expression,144,True,0.1338568,0.7071402,0.67153555
Rnf114,ENSMUSG00000006418,Gene Expression,490,True,0.5377433,0.6142523,0.3039611
Cebpb,ENSMUSG00000056501,Gene Expression,177,True,0.25076348,1.9376009,3.854896
9230111E07Rik,ENSMUSG00000087624,Gene Expression,19,True,0.02416958,0.56899476,0.31413543
Adnp,ENSMUSG00000051149,Gene Expression,18,True,0.017405022,0.623226,0.45443863
Zfp217,ENSMUSG00000052056,Gene Expression,139,True,0.15456125,0.65795714,0.54429257
Fam210b,ENSMUSG00000027495,Gene Expression,35,True,0.035843205,0.61528987,0.43390685
Zbp1,ENSMUSG00000027514,Gene Expression,598,True,0.68011355,0.7788809,0.9382829
Pmepa1,ENSMUSG00000038400,Gene Expression,64,True,0.10031732,0.8104159,0.93872315
Stx16,ENSMUSG00000027522,Gene Expression,441,True,0.44971263,0.60743463,0.33883443
Ctsz,ENSMUSG00000016256,Gene Expression,364,True,0.3430638,0.6118859,0.35388893
Zfp831,ENSMUSG00000050600,Gene Expression,31,True,0.050316773,1.4174769,2.5092683
Gm6710,ENSMUSG00000078887,Gene Expression,62,True,0.06133855,0.5537204,0.27461874
Gm14305,ENSMUSG00000078878,Gene Expression,90,True,0.0896733,0.5791616,0.34043834
Gm14296,ENSMUSG00000074527,Gene Expression,38,True,0.041296627,0.61767405,0.44007504
Gm14403,ENSMUSG00000094786,Gene Expression,10,True,0.015980503,1.8358983,3.5917783
Gm14326,ENSMUSG00000078862,Gene Expression,34,True,0.03691143,0.6204706,0.44731003
Zfp971,ENSMUSG00000074519,Gene Expression,21,True,0.02010726,0.67297626,0.58314896
Rps21,ENSMUSG00000039001,Gene Expression,1286,True,3.617544,1.876351,1.4046791
Mrgbp,ENSMUSG00000027569,Gene Expression,192,True,0.19571164,0.6870779,0.6196317
Dido1,ENSMUSG00000038914,Gene Expression,303,True,0.3023157,0.9482911,1.4916337
Slc17a9,ENSMUSG00000023393,Gene Expression,223,True,0.24726014,0.6846853,0.61344177
Ythdf1,ENSMUSG00000038848,Gene Expression,291,True,0.27239445,0.57351726,0.22412366
Gmeb2,ENSMUSG00000038705,Gene Expression,67,True,0.06023172,0.5754735,0.33089674
Tpd52l2,ENSMUSG00000000827,Gene Expression,342,True,0.31912085,0.5708787,0.21519981
Zfp512b,ENSMUSG00000000823,Gene Expression,48,True,0.054648302,0.57593906,0.33210123
Pcmtd2,ENSMUSG00000027589,Gene Expression,114,True,0.12781735,0.75078875,0.78445995
Prickle3,ENSMUSG00000031145,Gene Expression,83,True,0.09113732,0.59056437,0.3699388
Pim2,ENSMUSG00000031155,Gene Expression,264,True,0.33172157,0.7573899,0.8459931
Gata1,ENSMUSG00000031162,Gene Expression,11,True,0.023025917,1.2962179,2.1955557
Cybb,ENSMUSG00000015340,Gene Expression,3,True,0.015927617,2.1118367,4.3056664
Bcor,ENSMUSG00000040363,Gene Expression,249,True,0.26849547,0.6339939,0.42865974
Usp9x,ENSMUSG00000031010,Gene Expression,251,True,0.24252617,0.73619837,0.74671274
Gpr34,ENSMUSG00000040229,Gene Expression,17,True,0.031282052,0.9121892,1.2020237
Usp11,ENSMUSG00000031066,Gene Expression,96,True,0.101796106,0.8141342,0.94834274
Akap17b,ENSMUSG00000059708,Gene Expression,36,True,0.040198892,0.6553099,0.5374439
C330007P06Rik,ENSMUSG00000006423,Gene Expression,139,True,0.11875652,0.7244272,0.7162593
Rpl39,ENSMUSG00000079641,Gene Expression,1282,True,4.14647,2.075996,0.34860975
Rhox8,ENSMUSG00000064137,Gene Expression,48,True,0.06089624,0.6981812,0.64835745
Zbtb33,ENSMUSG00000048047,Gene Expression,50,True,0.053910024,0.59771055,0.3884269
Lamp2,ENSMUSG00000016534,Gene Expression,225,True,0.19395682,0.7104647,0.68013644
Gria3,ENSMUSG00000001986,Gene Expression,16,True,0.029828403,1.1782959,1.890476
Sh2d1a,ENSMUSG00000005696,Gene Expression,711,True,0.905327,0.9201336,0.8989616
Bcorl1,ENSMUSG00000036959,Gene Expression,33,True,0.029643698,0.5442919,0.250226
Elf4,ENSMUSG00000031103,Gene Expression,358,True,0.33714494,0.75359297,0.8331516
Enox2,ENSMUSG00000031109,Gene Expression,64,True,0.062984474,0.5677143,0.31082267
Phf6,ENSMUSG00000025626,Gene Expression,219,True,0.19397646,0.5433453,0.24777691
Rtl8a,ENSMUSG00000067925,Gene Expression,91,True,0.09810962,0.6368482,0.48968107
3830403N18Rik,ENSMUSG00000031125,Gene Expression,19,True,0.024548456,0.5384164,0.23502524
Ints6l,ENSMUSG00000035967,Gene Expression,47,True,0.04583097,0.5666932,0.30818096
Mmgt1,ENSMUSG00000061273,Gene Expression,44,True,0.034142144,0.6394472,0.49640504
Fgf13,ENSMUSG00000031137,Gene Expression,131,True,0.13190797,0.72203135,0.71006083
Atp11c,ENSMUSG00000062949,Gene Expression,100,True,0.0898403,0.5762628,0.33293873
1110012L19Rik,ENSMUSG00000045237,Gene Expression,164,True,0.1551631,0.53630966,0.22957486
Tmem185a,ENSMUSG00000073139,Gene Expression,67,True,0.067780204,0.7805482,0.8614515
Abcd1,ENSMUSG00000031378,Gene Expression,135,True,0.113909096,0.66280276,0.5568288
Taz,ENSMUSG00000009995,Gene Expression,236,True,0.25463855,0.67379254,0.5852608
Atp6ap1,ENSMUSG00000019087,Gene Expression,343,True,0.31542045,0.5954266,0.29822254
Ikbkg,ENSMUSG00000004221,Gene Expression,102,True,0.09895524,0.53234416,0.21931562
G6pdx,ENSMUSG00000031400,Gene Expression,180,True,0.14725196,0.5264931,0.2041781
Gab3,ENSMUSG00000032750,Gene Expression,131,True,0.14687371,0.59906006,0.39191824
Mpp1,ENSMUSG00000031402,Gene Expression,303,True,0.36959273,0.7673701,0.8797468
Mtcp1,ENSMUSG00000031200,Gene Expression,28,True,0.03197196,0.83650523,1.0062195
Prrg1,ENSMUSG00000047996,Gene Expression,40,True,0.04281852,0.5553767,0.27890378
Gk,ENSMUSG00000025059,Gene Expression,60,True,0.0547436,0.80829483,0.9332356
Zc4h2,ENSMUSG00000035062,Gene Expression,11,True,0.015966097,1.1382854,1.7869638
Ar,ENSMUSG00000046532,Gene Expression,132,True,0.18184291,1.1999332,1.9464545
Dlg3,ENSMUSG00000000881,Gene Expression,13,True,0.0150938695,0.6416045,0.50198615
Ogt,ENSMUSG00000034160,Gene Expression,743,True,0.8044822,0.866271,0.74598944
Cxcr3,ENSMUSG00000050232,Gene Expression,425,True,0.4889723,0.9080781,1.3556304
Tsix,ENSMUSG00000085715,Gene Expression,113,True,0.1617468,0.7647189,0.820499
Xist,ENSMUSG00000086503,Gene Expression,641,True,1.6641587,2.6521103,4.1363683
Jpx,ENSMUSG00000097571,Gene Expression,45,True,0.049745865,0.6124601,0.42658582
Rlim,ENSMUSG00000056537,Gene Expression,336,True,0.3266352,0.7533751,0.8324148
Abcb7,ENSMUSG00000031333,Gene Expression,116,True,0.10145098,0.92438745,1.2335821
Atp7a,ENSMUSG00000033792,Gene Expression,33,True,0.03327342,0.535915,0.22855388
P2ry10,ENSMUSG00000050921,Gene Expression,195,True,0.20046811,0.7407594,0.7585127
Gpr174,ENSMUSG00000073008,Gene Expression,218,True,0.20764966,0.5574411,0.28424466
Itm2a,ENSMUSG00000031239,Gene Expression,122,True,0.14026563,1.1374633,1.784837
Brwd3,ENSMUSG00000063663,Gene Expression,95,True,0.094112664,1.0529845,1.5662793
Apool,ENSMUSG00000025525,Gene Expression,201,True,0.18225664,0.56638926,0.30739468
Xkrx,ENSMUSG00000031258,Gene Expression,17,True,0.024846932,0.55297726,0.2726961
Armcx6,ENSMUSG00000050394,Gene Expression,5,True,0.01477214,2.2720687,4.7202077
Armcx3,ENSMUSG00000049047,Gene Expression,38,True,0.041804954,0.69371504,0.6368029
Armcx2,ENSMUSG00000033436,Gene Expression,34,True,0.036813572,0.55244136,0.27130964
Zmat1,ENSMUSG00000052676,Gene Expression,29,True,0.038640793,0.8863208,1.1350989
Gprasp1,ENSMUSG00000043384,Gene Expression,54,True,0.062045157,0.74767303,0.7763992
Fam199x,ENSMUSG00000042595,Gene Expression,44,True,0.043084428,0.5407934,0.24117494
Tsc22d3,ENSMUSG00000031431,Gene Expression,393,True,0.50799686,0.87533367,1.2448868
A230072E10Rik,ENSMUSG00000084771,Gene Expression,33,True,0.043408204,0.5803475,0.3435064
Ribc1,ENSMUSG00000025257,Gene Expression,14,True,0.018439878,0.8035833,0.9210463
Kantr,ENSMUSG00000087403,Gene Expression,68,True,0.086297676,0.6072423,0.4130867
Tspyl2,ENSMUSG00000041096,Gene Expression,51,True,0.05181219,0.532907,0.22077177
Sat1,ENSMUSG00000025283,Gene Expression,524,True,0.5849709,1.3920083,3.3006923
Mbtps2,ENSMUSG00000046873,Gene Expression,109,True,0.11718295,1.2697425,2.1270602
Mospd2,ENSMUSG00000061778,Gene Expression,69,True,0.0715044,0.8869509,1.136729
Ofd1,ENSMUSG00000040586,Gene Expression,127,True,0.13653566,0.8726013,1.0996046
Gm8817,ENSMUSG00000086008,Gene Expression,47,True,0.037289303,0.5580953,0.28593707
Gm21887,ENSMUSG00000095562,Gene Expression,49,True,0.060405195,0.7913211,0.88932234
Gm8797,ENSMUSG00000103034,Gene Expression,127,True,0.12502727,0.8134941,0.94668674
Stmn2,ENSMUSG00000027500,Gene Expression,19,True,0.017929105,0.54674566,0.25657415
Tpd52,ENSMUSG00000027506,Gene Expression,82,True,0.09111996,0.59122604,0.37165064
C030034L19Rik,ENSMUSG00000097365,Gene Expression,8,True,0.017099947,1.2169051,1.9903631
Pag1,ENSMUSG00000027508,Gene Expression,312,True,0.31223327,0.60648566,0.33562496
Fabp5,ENSMUSG00000027533,Gene Expression,271,True,0.25901297,0.5318216,0.2179637
Snx16,ENSMUSG00000027534,Gene Expression,35,True,0.028196078,0.56148565,0.2947084
Car2,ENSMUSG00000027562,Gene Expression,19,True,0.046364833,1.6421618,3.090557
Sirpb1b,ENSMUSG00000095028,Gene Expression,4,True,0.012779119,1.6198723,3.0328913
Gm5150,ENSMUSG00000078780,Gene Expression,3,True,0.014372929,1.9468744,3.878888
Ythdf3,ENSMUSG00000047213,Gene Expression,142,True,0.14756893,0.73780483,0.75086886
Mtfr1,ENSMUSG00000027601,Gene Expression,147,True,0.11914181,0.550513,0.26632082
Pde7a,ENSMUSG00000069094,Gene Expression,358,True,0.36297318,0.6441485,0.46300328
Hps3,ENSMUSG00000027615,Gene Expression,138,True,0.12058259,0.88075095,1.1206889
Tnfsf10,ENSMUSG00000039304,Gene Expression,60,True,0.05634028,0.6157309,0.4350478
Tnik,ENSMUSG00000027692,Gene Expression,403,True,0.4210069,0.6379492,0.44203684
Mynn,ENSMUSG00000037730,Gene Expression,158,True,0.14352268,0.5904712,0.36969778
Phc3,ENSMUSG00000037652,Gene Expression,182,True,0.16531524,0.54010206,0.2393863
Prkci,ENSMUSG00000037643,Gene Expression,23,True,0.02457387,0.99941283,1.4276825
Skil,ENSMUSG00000027660,Gene Expression,159,True,0.17193922,0.68806815,0.62219363
Gnb4,ENSMUSG00000027669,Gene Expression,47,True,0.04732314,0.66283435,0.5569106
Gm15952,ENSMUSG00000085655,Gene Expression,22,True,0.027775127,0.5812489,0.34583843
D3Ertd254e,ENSMUSG00000033883,Gene Expression,19,True,0.015653325,0.6124328,0.4265152
Ccna2,ENSMUSG00000027715,Gene Expression,322,True,0.50863403,1.3683572,2.912325
4932438A13Rik,ENSMUSG00000037270,Gene Expression,396,True,0.3935438,0.62582356,0.401027
Il2,ENSMUSG00000027720,Gene Expression,122,True,0.09990983,0.760112,0.80858034
Nudt6,ENSMUSG00000050174,Gene Expression,113,True,0.12033597,0.5653673,0.30475068
Sclt1,ENSMUSG00000059834,Gene Expression,88,True,0.08360938,0.6998137,0.652581
Elf2,ENSMUSG00000037174,Gene Expression,361,True,0.35897106,0.6455836,0.46785688
Setd7,ENSMUSG00000037111,Gene Expression,144,True,0.14836697,0.6205768,0.44758484
Mgst2,ENSMUSG00000074604,Gene Expression,496,True,0.5961586,0.76724404,0.89344555
Maml3,ENSMUSG00000061143,Gene Expression,22,True,0.033553682,0.70329964,0.6615995
Foxo1,ENSMUSG00000044167,Gene Expression,482,True,0.5685462,0.78323364,0.9550542
Nhlrc3,ENSMUSG00000042997,Gene Expression,70,True,0.07298077,0.5534349,0.2738801
Spg20,ENSMUSG00000036580,Gene Expression,83,True,0.09149713,0.5666187,0.30798823
Rnf13,ENSMUSG00000036503,Gene Expression,186,True,0.18163067,0.5827148,0.34963095
Tsc22d2,ENSMUSG00000027806,Gene Expression,200,True,0.19812259,0.7241889,0.71564275
Rap2b,ENSMUSG00000036894,Gene Expression,355,True,0.34669974,0.5835593,0.2580864
Ccnl1,ENSMUSG00000027829,Gene Expression,660,True,0.695586,0.7641899,0.8816778
Gm37305,ENSMUSG00000103041,Gene Expression,18,True,0.018019997,0.5626926,0.29783088
Mfsd1,ENSMUSG00000027775,Gene Expression,182,True,0.16744556,0.8344834,1.0009887
Ift80,ENSMUSG00000027778,Gene Expression,145,True,0.18892081,0.7662381,0.8244294
Smc4,ENSMUSG00000034349,Gene Expression,965,True,1.5313838,1.4970295,1.1492324
Trim59,ENSMUSG00000034317,Gene Expression,291,True,0.30148798,0.73145837,0.7582909
Kpna4,ENSMUSG00000027782,Gene Expression,514,True,0.5132722,0.61532533,0.3655213
Golim4,ENSMUSG00000034109,Gene Expression,172,True,0.1647408,0.5522252,0.27075034
4930579G24Rik,ENSMUSG00000027811,Gene Expression,160,True,0.12066344,0.5299873,0.21321805
Gm26771,ENSMUSG00000097250,Gene Expression,10,True,0.0147818,0.628922,0.4691749
